paper_id,zotero_key,item_type,title,pub_year,doi,url,author_list,n_authors
wls_zotero_IIEPE73N,IIEPE73N,journalArticle,Cognitive Capacity Genome-Wide Polygenic Scores Identify Individuals with Slower Cognitive Decline in Aging,2022,10.3390/genes13081320,NA,Joo YY|Cha J|Freese J|Hayes MG,4
wls_zotero_4FKJ3RJA,4FKJ3RJA,journalArticle,Cognitive ability and party identity: No important differences between Democrats and Republicans,2016,10.1016/j.intell.2016.05.009,NA,Ganzach Y,1
wls_zotero_QZFD8S4J,QZFD8S4J,journalArticle,Cognitive abilities and the growth of high-IQ occupations,2001,10.1006/ssre.2001.0710,NA,Huang MH,1
wls_zotero_9T7J6M6D,9T7J6M6D,thesis,College Characteristics and Attendance in Graduate School,1967,NA,NA,Zeller RA,1
wls_zotero_E28XDA89,E28XDA89,journalArticle,Cohort profile: Wisconsin longitudinal study (WLS),2014,10.1093/ije/dys194,NA,Herd P|Carr D|Roan C,3
wls_zotero_TFEN4QS3,TFEN4QS3,journalArticle,Cognitive Skills and Survey Nonresponse-Evidence from Two Longitudinal Studies in the United States,2012,10.7015/JEAS.201206.0221,NA,Freese J|Branigan A,2
wls_zotero_VVILKY5Y,VVILKY5Y,journalArticle,Cognitive ability and Internet use among older adults,2006,10.1016/j.poetic.2006.05.008,NA,Freese J|Rivas S|Hargittai E,3
wls_zotero_KXM66TWI,KXM66TWI,journalArticle,Cigarette smoking and personality change across adulthood: Findings from five longitudinal samples,2019,10.1016/j.jrp.2019.06.006,NA,Stephan Y|Sutin AR|Luchetti M|Caille P|Terracciano A,5
wls_zotero_4W6D4LSU,4W6D4LSU,journalArticle,Children and Their Mother's Career,1983,NA,NA,Sorensen A,1
wls_zotero_HP2TP69B,HP2TP69B,journalArticle,Close social relationships correlate with human gut microbiota composition,2019,10.1038/s41598-018-37298-9,NA,Dill-McFarland KA|Tang ZZ|Kemis JH|Kerby RL|Chen G|Palloni A|Sorenson T|Rey FE|Herd P,9
wls_zotero_KGF2IBCG,KGF2IBCG,journalArticle,Clarifying the positive association between education and prostate cancer: a Monte Carlo simulation approach,2015,10.1177/0733464812473798,NA,Pudrovska T|Anishkin A,2
wls_zotero_MFH35ZR2,MFH35ZR2,journalArticle,Choosing a Measure of Occupational Standing: How Useful are Composite Measures in Analyses of Gender Inequality in Occupational Attainment?,1998,NA,NA,Warren JR|Sheridan JT|Hauser RM,3
wls_zotero_8TZV6ERY,8TZV6ERY,journalArticle,Childhood Socioeconomic Status and Later Life Cognition: Evidence From the Wisconsin Longitudinal Study,2019,10.1177/0898264318783489,NA,Greenfield EA|Moorman SM,2
wls_zotero_BUEN55EN,BUEN55EN,journalArticle,Childhood socioeconomic status and genetic risk for poorer cognition in later life,2018,10.1016/j.socscimed.2018.07.025,NA,Moorman SM|Carr K|Greenfield EA,3
wls_zotero_7MH5PG9V,7MH5PG9V,journalArticle,Childhood physical abuse and midlife physical health: testing a multi-pathway life course model,2009,10.1016/j.socscimed.2009.04.011,NA,Springer KW,1
wls_zotero_72LB33UG,72LB33UG,journalArticle,Childhood Maltreatment and Psychological Well-Being in Later Life: The Mediating Effect of Contemporary Relationships with the Abusive Parent,2018,10.1093/geronb/gbx039,NA,Kong J,1
wls_zotero_JE846F37,JE846F37,thesis,Childhood maltreatment and later-life intergenerational solidarity,2016,NA,NA,Kong J,1
wls_zotero_W3PQ6Z7B,W3PQ6Z7B,journalArticle,Childhood exposure to family violence and adult sibling relationships,2022,10.1111/jomf.12862,NA,Kong J|Goldberg J,2
wls_zotero_EQRBEH48,EQRBEH48,thesis,Childbearing Patterns of Parents of Children with Developmental Disabilities,2000,NA,NA,Pettee Y,1
wls_zotero_USEPNHWB,USEPNHWB,journalArticle,"Child Sexual Abuse and Depression in Late Life for Men: A Population-Based, Longitudinal Analysis",2019,10.1093/geronb/gbx114,NA,Easton SD|Kong J|Gregas MC|Shen C|Shafer K,5
wls_zotero_4EBRD9EB,4EBRD9EB,journalArticle,Characterizing the psychological distress response before and after a cancer diagnosis,2013,10.1007/s10865-012-9453-x,NA,Schumacher JR|Palta M|Loconte NK|Trentham-Dietz A|Witt WP|Heidrich SM|Smith MA,7
wls_zotero_49IK83CT,49IK83CT,journalArticle,"Childhood Adversities, Midlife Health, and Elder Abuse Victimization: A Longitudinal Analysis Based on Cumulative Disadvantage Theory",2021,10.1093/geronb/gbaa095,NA,Easton SD|Kong J,2
wls_zotero_KH8MDJCK,KH8MDJCK,preprint,Careers and Mortality: What Do We Learn from Detailed Employment History Data?,2013,NA,NA,Raymo J|Warren JR|Halpern-Manners A,3
wls_zotero_HGCAMRAD,HGCAMRAD,preprint,Back to School: A Life Course Approach to Understanding Men's and Women's College Attendance in Adulthood,1999,NA,NA,Carr D|Sheridan J,2
wls_zotero_2P2YUDG6,2P2YUDG6,preprint,Birth Order and Personality among Adult Siblings: Are there Any Effects?,2003,NA,NA,Hauser RM|Kuo HHD|Cartmill R,3
wls_zotero_2LMPNR2W,2LMPNR2W,preprint,An Event History Analysis of Age at Last Menstrual Period: Correlates of Natural and Surgical Menopause Among Midlife Wisconsin Women,1995,NA,NA,Shinberg DS,1
wls_zotero_M2677AEH,M2677AEH,preprint,A Review of the Wisconsin Longitudinal Study of Social and Psychological Factors in Aspirations and Achievements 1963-1992,1992,NA,NA,Sewell WH|Hauser RM,2
wls_zotero_6CU5F632,6CU5F632,preprint,Attrition in the Long Run: The Wisconsin Longitudinal Study,2003,NA,NA,Hauser RM,1
wls_zotero_FAQYV6Z2,FAQYV6Z2,preprint,Alcohol Consumption and Later Life Cognitive Ability: The Effects of Correcting for Baseline Cognition,2007,NA,NA,Yonker JA|Krahn DD|Freese J|Hauser RM,4
wls_zotero_QU773D83,QU773D83,journalArticle,Changes in Health between Ages 54 and 65: The Role of Job Characteristics and Socioeconomic Status,2008,10.1177/0164027508322639,NA,Warren JR|Carayon P|Hoonakker P,3
wls_zotero_EUWJSSP5,EUWJSSP5,journalArticle,Causes and Consequences of Higher Education: Models of the Status Attainment Process,1972,NA,NA,Sewell WH|Hauser RM,2
wls_zotero_2N4KZHVY,2N4KZHVY,journalArticle,Catholic schools or school quality? The effects of Catholic schools on labor market outcomes,2011,10.1016/j.econedurev.2010.12.007,NA,Kim YJ,1
wls_zotero_7ZAWR8Z2,7ZAWR8Z2,journalArticle,Characteristics of Willing and Reluctant Respondents,1973,NA,NA,Pavalko RM|Lutterma. Kg,2
wls_zotero_2HNPXQHV,2HNPXQHV,journalArticle,Changes in support networks in late middle age: the extension of gender and educational differences,2015,10.1093/geronb/gbu057,NA,Fischer CS|Beresford L,2
wls_zotero_IX4KMRA3,IX4KMRA3,journalArticle,Cerebrovascular burden and depressive symptomatology interrelate over 18 years: support for the vascular depression hypothesis,2018,10.1002/gps.4674,NA,Scott R|Paulson D,2
wls_zotero_LKCHNXKD,LKCHNXKD,journalArticle,Causes and Consequences of Cognitive Functioning Across the Life Course,2010,10.3102/0013189X10363171,NA,Hauser RM,1
wls_zotero_TARQ6YW6,TARQ6YW6,journalArticle,Catholic schooling and further education,2012,10.1016/j.econlet.2011.09.010,NA,Kim YJ,1
wls_zotero_HXHU24EP,HXHU24EP,journalArticle,Caring for My Abuser: Childhood Maltreatment and Caregiver Depression,2015,10.1093/geront/gnt136,NA,Kong J|Moorman SM,2
wls_zotero_3LP8I8J3,3LP8I8J3,journalArticle,Cancer screening of long-term cancer survivors,2012,10.3122/jabfm.2012.04.110118,NA,Schumacher JR|Witt WP|Palta M|Loconte NK|Heidrich SM|Trentham-Dietz A|Pandhi N|Smith MA,8
wls_zotero_PBMHMATF,PBMHMATF,journalArticle,Can You Ever Be Too Smart for Your Own Good? Comparing Linear and Nonlinear Effects of Cognitive Ability on Life Outcomes,2021,10.1177/1745691620964122,NA,Brown MI|Wai J|Chabris CF,3
wls_zotero_YKF4BI4V,YKF4BI4V,journalArticle,Brief Report: Child Sexual Abuse and Somatic Symptoms in Older Adulthood for Men,2022,10.1080/10538712.2022.2146559,NA,Easton SD|Kong J|McKetchnie SM,3
wls_zotero_Q64K4XLG,Q64K4XLG,thesis,Caregiver Adaptation to Multiple Caregiving Roles: As a Spouse and a Parent,2011,NA,NA,Subharati Ghosh,1
wls_zotero_5S3XG4GN,5S3XG4GN,thesis,Cancer and Stress: The Effect of a Cancer Diagnosis on Health Care Utilization and Health Outcomes,2009,NA,NA,Jessica Schumacher,1
wls_zotero_3X6INTPB,3X6INTPB,journalArticle,Can education rescue genetic liability for cognitive decline?,2015,10.1016/j.socscimed.2014.06.049,NA,Cook CJ|Fletcher JM,2
wls_zotero_NCDYJ7UL,NCDYJ7UL,journalArticle,Born to be more educated? Birth order and schooling,2019,10.1007/s11150-019-09462-1,NA,Kim YJ,1
wls_zotero_XJUQQM75,XJUQQM75,journalArticle,Body Mass Predicts Personality Development Across 18 Years in Middle to Older Adulthood,2023,10.1111/jopy.12816,NA,Arumae K|Mottus R|Vainik U,3
wls_zotero_U5YWQJ6G,U5YWQJ6G,journalArticle,Birth-Order and Intelligence - Further Tests of the Confluence Model,1991,Doi 10.2307/2095775,NA,Retherford RD|Sewell WH,2
wls_zotero_KCTQBJG9,KCTQBJG9,journalArticle,Birth-Order and Educational-Attainment in Full Sibships,1985,Doi 10.3102/00028312022001001,NA,Hauser RM|Sewell WH,2
wls_zotero_MLSN2CSD,MLSN2CSD,journalArticle,"Birth order, family size and educational attainment",2010,10.1016/j.econedurev.2009.10.012,NA,de Haan M,1
wls_zotero_VS26DWY2,VS26DWY2,bookSection,"Better Rules for Better Decisions (An invited commentary on Adrian E. Raftery, ""Bayesian Model Selection in Social Research"")",1995,NA,NA,Hauser RM,1
wls_zotero_S6FIB6RC,S6FIB6RC,journalArticle,Benefits of Educational Attainment on Adult Fluid Cognitions: International Evidence From Three Birth Cohorts,2013,NA,NA,Clouston S|Kuh D|Herd P|Elliott J|Richards M|Hofer S,6
wls_zotero_GKXJFAUV,GKXJFAUV,journalArticle,Birth-Cohort Effects in the Association Between Personality and Fertility,2012,10.1177/0956797612439067,NA,Jokela M,1
wls_zotero_JM7BZ43R,JM7BZ43R,journalArticle,Beauty is the promise of happiness?,2013,10.1016/j.euroecorev.2013.09.005,NA,Hamermesh DS|Abrevaya J,2
wls_zotero_YEQULKUS,YEQULKUS,journalArticle,Beauty and stock market participation,2023,10.1016/j.jbankfin.2023.106994,NA,Gan H|Lu S|Lu W|Niu G|Zhou Y,5
wls_zotero_DNUPDRVH,DNUPDRVH,journalArticle,Bad news indeed for Ryff's six-factor model of well-being,2006,10.1016/j.ssresearch.2006.01.003,NA,Springer KW|Hauser RM|Freese J,3
wls_zotero_EYWMAW9R,EYWMAW9R,book,Attitudes and Facilitation in the Attainment of Status,1972,NA,NA,Gasson RM|Haller AO|Sewell WH,3
wls_zotero_DSA4A4GU,DSA4A4GU,journalArticle,Associations between family size and offspring education depend on aspects of parental personality,2014,10.1016/j.paid.2013.10.009,NA,Jokela M|Alvergne A|Rotkirch A|Rickard IJ|Lummaa V,5
wls_zotero_46EUP99P,46EUP99P,journalArticle,Association of Playing High School Football With Cognition and Mental Health Later in Life,2017,10.1001/jamaneurol.2017.1317,NA,Deshpande SK|Hasegawa RB|Rabinowitz AR|Whyte J|Roan CL|Tabatabaei A|Baiocchi M|Karlawish JH|Master CL|Small DS,10
wls_zotero_H7BP3ADH,H7BP3ADH,journalArticle,Association Between Low IQ Scores and Early Mortality in Men and Women: Evidence From a Population-Based Cohort Study,2015,10.1352/1944-7558-120.3.244,NA,Maenner MJ|Greenberg JS|Mailick MR,3
wls_zotero_U2JYPZ6S,U2JYPZ6S,journalArticle,"Associations Between Midlife Menopausal Hormone Therapy Use, Incident Diabetes, and Late Life Memory in the Wisconsin Longitudinal Study",2023,10.3233/JAD-221240,NA,Williams VJ|Koscik R|Sicinski K|Johnson SC|Herd P|Asthana S,6
wls_zotero_AC5L9RCS,AC5L9RCS,journalArticle,Association of Weight at Different Ages and All-Cause Mortality Among Older Adults in the US,2022,10.1177/08982643211059717,NA,Berry KM|Garcia S|Warren JR|Stokes AC,4
wls_zotero_H5TBZYRM,H5TBZYRM,journalArticle,"Association between Heart Disease and Subjective Health in Ten North, Middle, and South American Countries",2014,NA,NA,Assari S|Lankarani M,2
wls_zotero_LW42Z8F4,LW42Z8F4,journalArticle,"Assessing Dementia Prevalence in the Wisconsin Longitudinal Study: Cohort Profile, Protocol, and Preliminary Findings",2021,10.3233/JAD-201422,NA,Williams VJ|Carlsson CM|Fischer A|Johnson SC|Lange K|Partridge E|Roan C|Asthana S|Herd P,9
wls_zotero_8K54CUZN,8K54CUZN,bookSection,"As We Age: A Review of the Wisconsin Longitudinal Study, 1957-2001",2004,NA,NA,Sewell WH|Hauser RM|Springer KW|Hauser TS,4
wls_zotero_AJMRXT2X,AJMRXT2X,journalArticle,Area‐level deprivation is associated with rate of memory decline in late life within a community‐based cohort,2021,10.1002/alz.056608,NA,Williams VJ|Herd P|Sicinski K|Johnson SC|Asthana S,5
wls_zotero_AST8WIKS,AST8WIKS,journalArticle,Are genes destiny? Exploring the role of intrauterine environment in moderating genetic influences on body mass,2020,10.1002/ajhb.23354,NA,Kim J,1
wls_zotero_3V75KS3A,3V75KS3A,journalArticle,Apolipoprotein varepsilon4 Allele and Subjective Cognitive Functioning in Parents of Adults With Disabilities,2020,10.1093/geronb/gbaa061,NA,Song J|Mailick MR|Greenberg JS,3
wls_zotero_U6GHCQM2,U6GHCQM2,journalArticle,And Their Children after Them? The Effect of College on Educational Reproduction,2016,10.1086/687592,NA,Lawrence M|Breen R,2
wls_zotero_CYP72XE4,CYP72XE4,journalArticle,Assessment of genetic and nongenetic interactions for the prediction of depressive symptomatology: an analysis of the Wisconsin Longitudinal Study using machine learning algorithms,2013,10.2105/AJPH.2012.301141,NA,Roetker NS|Page CD|Yonker JA|Chang V|Roan CL|Herd P|Hauser TS|Hauser RM|Atwood CS,9
wls_zotero_R6Q6L662,R6Q6L662,journalArticle,Aspirants to Teaching: Some Differences Between High School Senior Boys and Girls Planning on a Career in Teaching,1965,NA,NA,Pavalko RM,1
wls_zotero_J8U59V3J,J8U59V3J,journalArticle,Asking to Speak to Another: A Skill for Soliciting Survey Participation,2014,10.1080/08351813.2014.871804,NA,Maynard DW|Hollander MM,2
wls_zotero_QTUY5X9Q,QTUY5X9Q,journalArticle,Are Interactional Behaviors Exhibited When The Self-Reported Health Question Is Asked Associated With Health Status?,2011,NA,NA,Dana Garbarski|Nora Cate Schaeffer|Jennifer Dykema,3
wls_zotero_DGF5IWCV,DGF5IWCV,journalArticle,An Interactional Model of the Call for Survey Participation: Actions and Reactions in the Survey Recruitment Call,2013,10.1093/poq/nft006,NA,Schaeffer NC|Garbarski D|Freese J|Maynard DW,4
wls_zotero_C5J2P5RY,C5J2P5RY,thesis,An Inquiry into the Effects of Personality Variables on the Economic Return to Education,2001,NA,NA,Sahabettin Gunes,1
wls_zotero_H42I5JCU,H42I5JCU,journalArticle,An Exploratory Investigation of Communication Technologies to Alleviate Communicative Difficulties and Depression in Older Adults,2016,10.1177/0898264315599942,NA,Ruppel EK|Blight MG|Cherney MR|Fylling SQ,4
wls_zotero_JNTPX48B,JNTPX48B,thesis,An Event History Analysis of Age at Last Menstrual Period: Correlates of Natural and Surgical Menopause Among Midlife Wisconsin Women,1996,NA,NA,Shinberg DS,1
wls_zotero_4W4X389M,4W4X389M,journalArticle,An event history analysis of age at last menstrual period: Correlates of natural and surgical menopause among midlife Wisconsin women,1998,Doi 10.1016/S0277-9536(97)10085-5,NA,Shinberg DS,1
wls_zotero_RKFHNYXS,RKFHNYXS,journalArticle,"An assessment of the construct validity of Ryff's Scales of Psychological Well-Being: Method, mode, and measurement effects",2006,10.1016/j.ssresearch.2005.07.004,NA,Springer KW|Hauser RM,2
wls_zotero_ZY7NDP9N,ZY7NDP9N,journalArticle,An assessment of social diffusion in the Respecting Choices advance care planning program,2012,10.1080/07481187.2011.584016,NA,Moorman SM|Carr D|Kirchhoff KT|Hammes BJ,4
wls_zotero_CCJ8TDU7,CCJ8TDU7,journalArticle,An Existential-Humanistic View of Personality Change: Co-Occurring Changes with Psychological Well-Being in a 10 Year Cohort Study,2015,10.1007/s11205-014-0648-0,NA,Osafo Hounkpatin H|Wood AM|Boyce CJ|Dunn G,4
wls_zotero_YRTYJ2LL,YRTYJ2LL,thesis,An Empirical Investigation of Occupational Choice and Human Capital Accumulation at Mid-Life,2011,NA,NA,Xue Yu,1
wls_zotero_687LSAK4,687LSAK4,journalArticle,Amygdala and ventromedial prefrontal cortex are inversely coupled during regulation of negative affect and predict the diurnal pattern of cortisol secretion among older adults,2006,10.1523/Jneurosci.3215-05.2006,NA,Urry HL|van Reekum CM|Johnstone T|Kalin NH|Thurow ME|Schaefer HS|Jackson CA|Frye CJ|Greischar LL|Alexander AL|Davidson RJ,11
wls_zotero_44KF2TG5,44KF2TG5,journalArticle,Alternate models of sibling status effects on health in later life,2009,10.1037/a0013941,NA,Falbo T|Kim S|Chen KY,3
wls_zotero_U2V496NB,U2V496NB,journalArticle,Alphabetism: The Effects of Surname Initial and the Cost of Being Otherwise Undistinguished,2018,10.2139/ssrn.3272556,NA,Cauley A|Zax JS,2
wls_zotero_7Z526DK6,7Z526DK6,thesis,Alcohol Consumption and Cognitive Ability in Mid- and Later Life: The Effects of Correcting for Baseline Cognition,2008,NA,NA,Yonker J,1
wls_zotero_FJ3YSKE2,FJ3YSKE2,journalArticle,Aging fathers of adult children with schizophrenia: the toll of caregiving on their mental and physical health,2009,10.1176/appi.ps.60.7.982 10.1176/ps.2009.60.7.982,NA,Ghosh S|Greenberg J,2
wls_zotero_XMHSEXKA,XMHSEXKA,journalArticle,"Age at Menarche, Level of Education, Parity and the Risk of Hysterectomy: A Systematic Review and Meta-Analyses of Population-Based Observational Studies",2016,10.1371/journal.pone.0151398,NA,Wilson LF|Mishra GD,2
wls_zotero_CQRGXFGP,CQRGXFGP,journalArticle,Alcohol use and personality trait change: pooled analysis of six cohort studies,2019,10.1017/S0033291718000636,NA,Hakulinen C|Jokela M,2
wls_zotero_JF9NS9SM,JF9NS9SM,journalArticle,Alcohol use and cognition at mid-life: the importance of adjusting for baseline cognitive ability and educational attainment,2003,10.1097/01.ALC.0000078060.18662.C1,NA,Krahn D|Freese J|Hauser R|Barry K|Goodman B,5
wls_zotero_6L46PLBU,6L46PLBU,journalArticle,Age-related changes in drinking patterns from mid- to older age: results from the Wisconsin longitudinal study,2010,10.1111/j.1530-0277.2010.01195.x,NA,Molander RC|Yonker JA|Krahn DD,3
wls_zotero_NIXJETAQ,NIXJETAQ,journalArticle,Age at First Birth and Fathers' Subsequent Health: Evidence From Sibling and Twin Models,2009,10.1177/1557988307306424,NA,Pudrovska T|Carr D,2
wls_zotero_7XT43EN9,7XT43EN9,journalArticle,Advanced paternal age is associated with lower facial attractiveness,2014,10.1016/j.evolhumbehav.2014.02.011,NA,Huber S|Fieder M,2
wls_zotero_VZXXXL3S,VZXXXL3S,journalArticle,Adolescent socioeconomic status and depressive symptoms in later life: Evidence from structural equation models,2018,10.1016/j.jad.2017.09.005,NA,Pino EC|Damus K|Jack B|Henderson D|Milanovic S|Kalesan B,6
wls_zotero_6H3E9EKH,6H3E9EKH,journalArticle,Adolescent IQ and survival in the Wisconsin longitudinal study,2011,10.1093/geronb/gbr037,NA,Hauser RM|Palloni A,2
wls_zotero_LD7TMCGU,LD7TMCGU,journalArticle,Adaptation to a spouse's disability by parents of adult children with mental illness or developmental disability,2012,10.1176/appi.ps.201200014,NA,Ghosh S|Greenberg JS|Seltzer MM,3
wls_zotero_8NJXBLSD,8NJXBLSD,journalArticle,"Age and Life Course Effects on Church Attendance at ""Conventional"" and Middle Age",2013,NA,NA,Patel N|Lilley D|Marwell G,3
wls_zotero_88AGK9YD,88AGK9YD,journalArticle,Affective style and in vivo immune response: neurobehavioral mechanisms,2003,10.1073/pnas.1534743100,NA,Rosenkranz MA|Jackson DC|Dalton KM|Dolski I|Ryff CD|Singer BH|Muller D|Kalin NH|Davidson RJ,9
