author_part,title,pub_year,n_authors,raw_citation,paper_id
"Kitahara CM, McCullough ML, Franceschi S, Rinaldi S, Wolk A, Neta G, Olov Adami H, Anderson K, Andreotti G, Beane Freeman LE, Bernstein L, Buring JE, Clavel-Chapelon F, De Roo LA, Gao YT, Gaziano JM, Giles GG, Hakansson N, Horn-Ross PL, Kirsh VA, Linet MS, MacInnis RJ, Orsini N, Park Y, Patel AV, Purdue MP, Riboli E, Robien K, Rohan T, Sandler DP, Schairer C, Schneider AB, Sesso HD, Shu XO, Singh PN, van den Brandt PA, Ward E, Weiderpass E, White E, Xiang YB, Zeleniuch-Jacquotte A, Zheng W, Hartge P, Berrington de Gonzalez A",Anthropometric factors and thyroid cancer risk by histological subtype: pooled analysis of 22 prospective studies,2016,44,"Kitahara CM, McCullough ML, Franceschi S, Rinaldi S, Wolk A, Neta G, Olov Adami H, Anderson K, Andreotti G, Beane Freeman LE, Bernstein L, Buring JE, Clavel-Chapelon F, De Roo LA, Gao YT, Gaziano JM, Giles GG, Hakansson N, Horn-Ross PL, Kirsh VA, Linet MS, MacInnis RJ, Orsini N, Park Y, Patel AV, Purdue MP, Riboli E, Robien K, Rohan T, Sandler DP, Schairer C, Schneider AB, Sesso HD, Shu XO, Singh PN, van den Brandt PA, Ward E, Weiderpass E, White E, Xiang YB, Zeleniuch-Jacquotte A, Zheng W, Hartge P, Berrington de Gonzalez A. Anthropometric factors and thyroid cancer risk by histological subtype: pooled analysis of 22 prospective studies . Thyroid . 2016 Feb;26(2):306-18. Epub 2016 Jan 12.",sister_329
"Markunas CA, Wilcox AJ, Xu Z, Joubert BR, Harlid S, Panduri V, H&aring;berg SE, Nystad W, London SJ, Sandler DP, Lie RT, Wade PA, Taylor JA",Maternal age at delivery is associated with an epigenetic signature in both newborns and adults,2016,13,"Markunas CA, Wilcox AJ, Xu Z, Joubert BR, Harlid S, Panduri V, H&aring;berg SE, Nystad W, London SJ, Sandler DP, Lie RT, Wade PA, Taylor JA. Maternal age at delivery is associated with an epigenetic signature in both newborns and adults . PLoS One. 2016 Jul 6;11(7):e0156361.",sister_330
"Mathur MB, Epel E, Kind S, Desai M, Parks CG, Sandler DP, Khazeni N","Perceived stress and telomere length: a systematic review, meta-analysis, and methodologic considerations for advancing the field",2016,7,"Mathur MB, Epel E, Kind S, Desai M, Parks CG, Sandler DP, Khazeni N. Perceived stress and telomere length: a systematic review, meta-analysis, and methodologic considerations for advancing the field . Brain, Behavior, and Immunity . 2016 May;54:158-69. Epub 2016 Feb 4.",sister_331
"Niehoff NM, Nichols HB, White AJ, Parks CG, D'Aloisio AA, Sandler DP",Childhood and adolescent pesticide exposure and breast cancer risk,2016,6,"Niehoff NM, Nichols HB, White AJ, Parks CG, D'Aloisio AA, Sandler DP. Childhood and adolescent pesticide exposure and breast cancer risk . Epidemiology . 2016 May;27(3):326-33. Epub 2016 Jan 22.",sister_332
"O'Brien KM, Shi M, Sandler DP, Taylor JA, Zaykin DV, Keller J, Wise AS, Weinberg CR","A family-based, genome-wide association study of young-onset breast cancer: inherited variants and maternally mediated effects",2016,8,"O'Brien KM, Shi M, Sandler DP, Taylor JA, Zaykin DV, Keller J, Wise AS, Weinberg CR. A family-based, genome-wide association study of young-onset breast cancer: inherited variants and maternally mediated effects . European Journal of Human Genetics . 2016 Aug;24(9):1316-23. Epub 2016 Feb 17.",sister_333
"Parks CG, D'Aloisio AA, Sandler DP",Early life factors associated with adult-onset systemic lupus erythematosus in women,2016,3,"Parks CG, D'Aloisio AA, Sandler DP. Early life factors associated with adult-onset systemic lupus erythematosus in women . Frontiers in Immunology . 2016 Mar 31; 7:103.",sister_334
"Wentzensen N, Poole EM, Trabert B, White E, Arslan AA, Patel AV, Setiawan VW, Visvanathan K, Weiderpass E, Adami HO, Black A, Bernstein L, Brinton LA, Buring J, Butler LM, Chamosa S, Clendenen TV, Dossus L, Fortner R, Gapstur SM, Gaudet MM, Gram IT, Hartge P, Hoffman-Bolton J, Idahl A, Jones M, Kaaks R, Kirsh V, Koh WP, Lacey JV Jr, Lee IM, Lundin E, Merritt MA, Onland-Moret NC, Peters U, Poynter JN, Rinaldi S, Robien K, Rohan T, Sandler DP, Schairer C, Schouten LJ, Sj&ouml;holm LK, Sieri S, Swerdlow A, Tjonneland A, Travis R, Trichopoulou A, van den Brandt PA, Wilkens L, Wolk A, Yang HP, Zeleniuch-Jacquotte A, Tworoger SS",Ovarian cancer risk factors by histologic subtype: an analysis from the Ovarian Cancer Cohort Consortium,2016,53,"Wentzensen N, Poole EM, Trabert B, White E, Arslan AA, Patel AV, Setiawan VW, Visvanathan K, Weiderpass E, Adami HO, Black A, Bernstein L, Brinton LA, Buring J, Butler LM, Chamosa S, Clendenen TV, Dossus L, Fortner R, Gapstur SM, Gaudet MM, Gram IT, Hartge P, Hoffman-Bolton J, Idahl A, Jones M, Kaaks R, Kirsh V, Koh WP, Lacey JV Jr, Lee IM, Lundin E, Merritt MA, Onland-Moret NC, Peters U, Poynter JN, Rinaldi S, Robien K, Rohan T, Sandler DP, Schairer C, Schouten LJ, Sj&ouml;holm LK, Sieri S, Swerdlow A, Tjonneland A, Travis R, Trichopoulou A, van den Brandt PA, Wilkens L, Wolk A, Yang HP, Zeleniuch-Jacquotte A, Tworoger SS. Ovarian cancer risk factors by histologic subtype: an analysis from the Ovarian Cancer Cohort Consortium . Journal of Clinical Oncology . 2016 Aug 20;34(24):2888-98. Epub 2016 Jun 20.",sister_335
"White AJ, Sandler DP, D'Aloisio AA, Stanczyk F, Whitworth KW, Baird DD, Nichols HB",Antim&uuml;llerian hormone (AMH) in relation to tobacco and marijuana use and sources of indoor heating/cooking,2016,7,"White AJ, Sandler DP, D'Aloisio AA, Stanczyk F, Whitworth KW, Baird DD, Nichols HB. Antim&uuml;llerian hormone (AMH) in relation to tobacco and marijuana use and sources of indoor heating/cooking . Fertility and Sterility . 2016 Sep 1;106(3):723-30. Epub 2016 May 27.",sister_336
"Wilson LE, D'Aloisio AA, Sandler DP, Taylor JA",Long-term use of calcium channel blocking drugs and breast cancer risk in a prospective cohort of US and Puerto Rican women,2016,4,"Wilson LE, D'Aloisio AA, Sandler DP, Taylor JA. Long-term use of calcium channel blocking drugs and breast cancer risk in a prospective cohort of US and Puerto Rican women . Breast Cancer Research. 2016 Jul 5;18(1):61.",sister_337
"Buchanan ND, Dasari S, Rodriguez JL, Lee Smith J, Hodgson ME, Weinberg CR, Sandler DP",Post-treatment neurocognition and psychosocial care among breast cancer survivors,2015,7,"Buchanan ND, Dasari S, Rodriguez JL, Lee Smith J, Hodgson ME, Weinberg CR, Sandler DP. Post-treatment neurocognition and psychosocial care among breast cancer survivors . American Journal of Preventive Medicine . 2015 Dec;49(6 Suppl 5):S498-S508.",sister_338
"Chan SH, Van Hee VC, Bergen S, Szpiro AA, DeRoo LA, London SJ, Marshall JD, Kaufman JD, Sandler DP",Long-term air pollution exposure and blood pressure in the Sister Study,2015,9,"Chan SH, Van Hee VC, Bergen S, Szpiro AA, DeRoo LA, London SJ, Marshall JD, Kaufman JD, Sandler DP. Long-term air pollution exposure and blood pressure in the Sister Study . Environmental Health Perspectives . 2015 Oct;123(10):951-8. Epub 2015 Mar 6.",sister_339
"Ekenga CC, Parks CG, Sandler DP",Chemical exposures in the workplace and breast cancer risk: a prospective cohort study,2015,3,"Ekenga CC, Parks CG, Sandler DP. Chemical exposures in the workplace and breast cancer risk: a prospective cohort study . International Journal of Cancer. 2015 Oct 1;137(7):1765-74. Epub 2015 Apr 27.",sister_340
"Ekenga CC, Parks CG, Sandler DP",A prospective study of occupational physical activity and breast cancer risk,2015,3,"Ekenga CC, Parks CG, Sandler DP. A prospective study of occupational physical activity and breast cancer risk . Cancer Causes & Control. 2015 Dec;26(12):1779-89. Epub 2015 Oct 8.",sister_341
"Ekenga CC, Parks CG, Wilson LE, Sandler DP",Leisure-time physical activity in relation to occupational physical activity among women,2015,4,"Ekenga CC, Parks CG, Wilson LE, Sandler DP. Leisure-time physical activity in relation to occupational physical activity among women . Preventive Medicine . 2015 May;74:93-6. Epub 2015 Mar 12.",sister_342
"Gaudet MM, Kitahara CM, Newton CC, Bernstein L, Reynolds P, Weiderpass E, Kreimer AR, Yang G, Adami HO, Alavanja MC, Beane Freeman LE, Boeing H, Buring J, Chaturvedi A, Chen Y, D'Aloisio AA, Freedman M, Gao YT, Gaziano JM, Giles GG, H&aring;kansson N, Huang WY, Lee IM, Linet MS, MacInnis RJ, Park Y, Prizment A, Purdue MP, Riboli E, Robien K, Sandler DP, Schairer C, Sesso HD, Ou Shu X, White E, Wolk A, Xiang YB, Zelenuich-Jacquotte A, Zheng W, Patel AV, Hartge P, Berrington de Gonz&aacute;lez A, Gapstur SM",Anthropometry and head and neck cancer: a pooled analysis of cohort data,2015,43,"Gaudet MM, Kitahara CM, Newton CC, Bernstein L, Reynolds P, Weiderpass E, Kreimer AR, Yang G, Adami HO, Alavanja MC, Beane Freeman LE, Boeing H, Buring J, Chaturvedi A, Chen Y, D'Aloisio AA, Freedman M, Gao YT, Gaziano JM, Giles GG, H&aring;kansson N, Huang WY, Lee IM, Linet MS, MacInnis RJ, Park Y, Prizment A, Purdue MP, Riboli E, Robien K, Sandler DP, Schairer C, Sesso HD, Ou Shu X, White E, Wolk A, Xiang YB, Zelenuich-Jacquotte A, Zheng W, Patel AV, Hartge P, Berrington de Gonz&aacute;lez A, Gapstur SM. Anthropometry and head and neck cancer: a pooled analysis of cohort data . International Journal of Epidemiology . 2015 Apr;44(2):673-81. Epub 2015 Jun 6.",sister_343
"Harlid S, Xu Z, Panduri V, D'Aloisio AA, DeRoo LA, Sandler DP, Taylor JA",In utero exposure to diethylstilbestrol and blood DNA methylation in women ages 40-59 years from the Sister Study,2015,7,"Harlid S, Xu Z, Panduri V, D'Aloisio AA, DeRoo LA, Sandler DP, Taylor JA. In utero exposure to diethylstilbestrol and blood DNA methylation in women ages 40-59 years from the Sister Study . PLoS ONE. 2015 Mar 9; 10(3):e0118757.",sister_344
"Kim S, Rimando J, Sandler DP",Fruit and vegetable intake and urinary levels of prostaglandin E2 metabolite in postmenopausal women,2015,3,"Kim S, Rimando J, Sandler DP. Fruit and vegetable intake and urinary levels of prostaglandin E2 metabolite in postmenopausal women . Nutrition and Cancer. 2015 May-Jun;67(4):580-6. Epub 2015 Mar 26.",sister_345
"Kim S, Shore DL, Wilson LE, Sanniez EI, Kim JH, Taylor JA, Sandler DP",Lifetime use of nonsteroidal anti-inflammatory drugs and breast cancer risk: results from a prospective study of women with a sister with breast cancer,2015,7,"Kim S, Shore DL, Wilson LE, Sanniez EI, Kim JH, Taylor JA, Sandler DP. Lifetime use of nonsteroidal anti-inflammatory drugs and breast cancer risk: results from a prospective study of women with a sister with breast cancer . BMC Cancer. 2015 Dec 16; 15:960.",sister_346
"Nichols HB, Baird DD, Stanczyk FZ, Steiner AZ, Troester MA, Whitworth KW, Sandler DP",Anti-Müllerian hormone concentrations in premenopausal women and breast cancer risk,2015,7,"Nichols HB, Baird DD, Stanczyk FZ, Steiner AZ, Troester MA, Whitworth KW, Sandler DP. Anti-Müllerian hormone concentrations in premenopausal women and breast cancer risk . Cancer Prevention Research. 2015 Jun;8(6):528-34. Epub 2015 Apr 14.",sister_347
"Nichols HB, DeRoo LA, Scharf DR, Sandler DP",Risk-benefit profiles of women using tamoxifen for chemoprevention,2015,4,"Nichols HB, DeRoo LA, Scharf DR, Sandler DP. Risk-benefit profiles of women using tamoxifen for chemoprevention . Journal of the National Cancer Institute . 2015 Jan;107(1):354. Epub 2014 Dec 3.",sister_348
"O'Brien KM, Fei C, Sandler DP, Nichols HB, DeRoo LA, Weinberg CR",Hormone therapy and young-onset breast cancer,2015,6,"O'Brien KM, Fei C, Sandler DP, Nichols HB, DeRoo LA, Weinberg CR. Hormone therapy and young-onset breast cancer . American Journal of Epidemiology . 2015 May 15;181(10):799-807. Epub 2015 Feb 18.",sister_349
"O'Brien KM, Sun J, Sandler DP, DeRoo LA, Weinberg CR",Risk factors for young-onset invasive and in situ breast cancer,2015,5,"O'Brien KM, Sun J, Sandler DP, DeRoo LA, Weinberg CR. Risk factors for young-onset invasive and in situ breast cancer . Cancer Causes & Control. 2015 Dec;26(12):1771-8. Epub 2015 Sep 25.",sister_350
"Reding KW, Young MT, Szpiro AA, Han CJ, DeRoo LA, Weinberg C, Kaufman JD, Sandler DP",Breast cancer risk in relation to ambient air pollution exposure at residences in the Sister Study cohort,2015,8,"Reding KW, Young MT, Szpiro AA, Han CJ, DeRoo LA, Weinberg C, Kaufman JD, Sandler DP. Breast cancer risk in relation to ambient air pollution exposure at residences in the Sister Study cohort . Cancer Epidemiology, Biomarkers & Prevention. 2015 Dec;24(12):1907-9. Epub 2015 Oct 13.",sister_351
"Shi M, DeRoo LA, Sandler DP, Weinberg CR",Migraine and possible etiologic heterogeneity for hormone-receptor-negative breast cancer,2015,4,"Shi M, DeRoo LA, Sandler DP, Weinberg CR. Migraine and possible etiologic heterogeneity for hormone-receptor-negative breast cancer . Scientific Reports . 2015 Oct 12; 5:14943.",sister_352
"White AJ, Nichols HB, Bradshaw PT, Sandler DP",Overall and central adiposity and breast cancer risk in the Sister Study,2015,4,"White AJ, Nichols HB, Bradshaw PT, Sandler DP. Overall and central adiposity and breast cancer risk in the Sister Study . Cancer . 2015 Oct 15;121(20):3700-8. Epub 2015 Jul 20.",sister_353
"Wilson LE, Kim S, Xu Z, Harlid S, Sandler DP, Taylor JA",Non-steroidal anti-inflammatory drug use and genomic DNA methylation in blood,2015,6,"Wilson LE, Kim S, Xu Z, Harlid S, Sandler DP, Taylor JA. Non-steroidal anti-inflammatory drug use and genomic DNA methylation in blood . PloS ONE . 2015 Sep 22; 10(9):e0138920.",sister_354
"DeRoo LA, Bolick SCE, Xu Z, Umbach DM, Shore D, Weinberg CR, Sandler DP, Taylor JA",Global DNA methylation and one-carbon metabolism gene polymorphisms and the risk of breast cancer in the Sister Study,2014,8,"DeRoo LA, Bolick SCE, Xu Z, Umbach DM, Shore D, Weinberg CR, Sandler DP, Taylor JA. Global DNA methylation and one-carbon metabolism gene polymorphisms and the risk of breast cancer in the Sister Study . Carcinogenesis . 2014 Feb;35(2):333-8. Epub 2013 Oct 15.",sister_355
"Ekenga CC, Parks CG, D'Aloisio AA, DeRoo LA, Sandler DP",Breast cancer risk after occupational solvent exposure: the influence of timing and setting,2014,5,"Ekenga CC, Parks CG, D'Aloisio AA, DeRoo LA, Sandler DP. Breast cancer risk after occupational solvent exposure: the influence of timing and setting . Cancer Research. 2014 June 1;74(11):3076-83.",sister_356
"Harlid S, Xu Z, Panduri V, Sandler DP, Taylor JA",CpG sites associated with cigarette smoking: analysis of epigenome-wide data from the Sister Study,2014,5,"Harlid S, Xu Z, Panduri V, Sandler DP, Taylor JA. CpG sites associated with cigarette smoking: analysis of epigenome-wide data from the Sister Study . Environmental Health Perspectives . 2014 Jul;122(7):673-8. Epub 2014 Apr 4.",sister_357
"Weinberg CR, Shi M, DeRoo LA, Taylor JA, Sandler DP, Umbach DM",Asymmetry in family history implicates nonstandard genetic mechanisms: application to the genetics of breast cancer,2014,6,"Weinberg CR, Shi M, DeRoo LA, Taylor JA, Sandler DP, Umbach DM. Asymmetry in family history implicates nonstandard genetic mechanisms: application to the genetics of breast cancer . PLoS Genetics . 2014 Mar 20;10(3):e1004174.",sister_358
"Xu Z, Taylor JA","Genome-wide age-related DNA methylation changes in blood and other tissues relate to histone modification, expression and cancer",2014,2,"Xu Z, Taylor JA. Genome-wide age-related DNA methylation changes in blood and other tissues relate to histone modification, expression and cancer . Carcinogenesis . 2014 Feb;35(2):356-64. Epub 2013 Nov 28.",sister_359
"Young MT, Sandler DP, DeRoo LA, Vedal S, Kaufman JD, London SJ",Ambient air pollution exposure and incident adult asthma in a nationwide cohort of U,2014,6,"Young MT, Sandler DP, DeRoo LA, Vedal S, Kaufman JD, London SJ. Ambient air pollution exposure and incident adult asthma in a nationwide cohort of U.S. women. American Journal of Respiratory and Critical Care Medicine . 2014 Oct 15;190(8):914-21. Epub 2014 Aug 29.",sister_360
"D'Aloisio AA, DeRoo LA, Baird DD, Weinberg CR, Sandler DP",Prenatal and infant exposures and age at menarche,2013,5,"D'Aloisio AA, DeRoo LA, Baird DD, Weinberg CR, Sandler DP. Prenatal and infant exposures and age at menarche . Epidemiology . 2013 Mar;24(2):277-84.",sister_361
"Fei C, DeRoo LA, Sandler DP, Weinberg CR",Menopausal symptoms and the risk of young-onset breast cancer,2013,4,"Fei C, DeRoo LA, Sandler DP, Weinberg CR. Menopausal symptoms and the risk of young-onset breast cancer . European Journal of Cancer. 2013 Mar;49(4):798-804. Epub 2012 Sept 27.",sister_362
"Godfrey AC, Xu Z, Weinberg CR, Getts RC, Wade PA, DeRoo LA, Sandler DP, Taylor JA",Serum microRNA expression as an early marker for breast cancer risk in prospectively collected samples from the Sister Study cohort,2013,8,"Godfrey AC, Xu Z, Weinberg CR, Getts RC, Wade PA, DeRoo LA, Sandler DP, Taylor JA. Serum microRNA expression as an early marker for breast cancer risk in prospectively collected samples from the Sister Study cohort . Breast Cancer Research. 2013 May 24;15(3):R42.",sister_363
"Kim S, Taylor JA, Milne GL, Sandler DP","Association between urinary prostaglandin E2 metabolite and breast cancer risk: a prospective, case-cohort study of postmenopausal women",2013,4,"Kim S, Taylor JA, Milne GL, Sandler DP. Association between urinary prostaglandin E2 metabolite and breast cancer risk: a prospective, case-cohort study of postmenopausal women . Cancer Prevention Research . 2013 Jun;6(6):511-8. Epub 2013 May 1.",sister_364
"Nichols HB, Baird DD, DeRoo LA, Kissling GE, Sandler DP",Tubal ligation in relation to menopausal symptoms and breast cancer risk,2013,5,"Nichols HB, Baird DD, DeRoo LA, Kissling GE, Sandler DP. Tubal ligation in relation to menopausal symptoms and breast cancer risk . British Journal of Cancer. 2013 Sep 3;109(5):1291-5. Epub 2013 Aug 6.",sister_365
"Parks CG, D'Aloisio AA, DeRoo LA, Huiber K, Rider LG, Miller FW, Sandler DP",Childhood socioeconomic factors and perinatal characteristics influence development of rheumatoid arthritis in adulthood,2013,7,"Parks CG, D'Aloisio AA, DeRoo LA, Huiber K, Rider LG, Miller FW, Sandler DP. Childhood socioeconomic factors and perinatal characteristics influence development of rheumatoid arthritis in adulthood . Annals of the Rheumatic Diseases. 2013 Mar;72(3):350-6. Epub 2012 May 14.",sister_366
"White AJ, Sandler DP, Bolick SCE, Xu Z, Taylor JA, DeRoo LA",Recreational and household physical activity at different time points and DNA global methylation,2013,6,"White AJ, Sandler DP, Bolick SCE, Xu Z, Taylor JA, DeRoo LA. Recreational and household physical activity at different time points and DNA global methylation . European Journal of Cancer . 2013 Jun;49(9):2199-2206. Epub 2013 Mar 7.",sister_367
