pub_year,title,author_field,journal,paper_id
2016,A Novel Imaging Marker for Small Vessel Disease Based on Skeletonization of White Matter Tracts and Diffusion Histograms,"E. Baykara, B. Gesierich, R. Adam, A. M. Tuladhar, J. M. Biesbroek, H. L. Koek, S. Ropele, E. Jouvent, I. Alzheimer's Disease Neuroimaging, H. Chabriat, B. Ertl-Wagner, M. Ewers, R. Schmidt, F. E. de Leeuw, G. J. Biessels, M. Dichgans and M. Duering",Journal Ann Neurol;,adni_4681
2016,Heterogeneous cortical atrophy patterns in MCI not captured by conventional diagnostic criteria.,"E. C. Edmonds, J. Eppig, M. W. Bondi, K. M. Leyden, B. Goodwin, L. Delano-Wood, C. R. McDonald and I. Alzheimer's Disease Neuroimaging",Journal Neurology;,adni_4682
2016,Longitudinal clinical score prediction in Alzheimer's disease with soft-split sparse regression based random forest.,"L. Huang, Y. Jin, Y. Gao, K. H. Thung, D. Shen and I. Alzheimer's Disease Neuroimaging",Journal Neurobiol Aging;,adni_4683
2016,APOE epsilon 4 carriers may undergo synaptic damage conferring risk of Alzheimer's disease,"X. Sun, C. Dong, B. Levin, E. Crocco, D. Loewenstein, H. Zetterberg, K. Blennow, C. B. Wright and I. Alzheimer's Disease Neuroimaging",Journal Alzheimers Dement;,adni_4684
2016,Fighting apathy in Alzheimer's dementia: A brief emotional-based intervention,"Di Domenico A1, Palumbo R2, Fairfield B1, Mammarella N1",Journal Psychiatry Res.;,adni_4685
2016,Disrupted Brain Network in Progressive Mild Cognitive Impairment Measured by Eigenvector Centrality Mapping is Linked to Cognition and Cerebrospinal Fluid Biomarkers.,"T. Qiu, X. Luo, Z. Shen, P. Huang, X. Xu, J. Zhou, M. Zhang and I. Alzheimer's Disease Neuroimaging",Journal J Alzheimers Dis;,adni_4686
2016,"The relationship between complement factor C3, APOE ε4, amyloid and tau in Alzheimer’s disease","L. W. Bonham, R. S. Desikan and J. S. Yokoyama",Journal Acta Neuropathologica Communications;,adni_4687
2016,Using Individualized Brain Network for Analyzing Structural Covariance of the Cerebral Cortex in Alzheimer's Patients.,"H. J. Kim, J. H. Shin, C. E. Han, H. J. Kim, D. L. Na, S. W. Seo, J. K. Seong and I. Alzheimer's Disease Neuroimaging",Journal Front Neurosci;,adni_4688
2016,REST rs3796529 variant does not influence human subcortical brain structures,"Jiang Q1, Liu G1,2",Journal Ann. Neurology;,adni_4689
2016,Joint feature-sample selection and robust diagnosis of Parkinson's disease from MRI data,"E. Adeli, F. Shi, L. An, C. Y. Wee, G. Wu, T. Wang and D. Shen",Journal Neuroimage;,adni_4690
2016,Relationship Induced Multi-Template Learning for Diagnosis of Alzheimer's Disease and Mild Cognitive Impairment,"M. Liu, D. Zhang and D. Shen",Journal IEEE Trans Med Imaging;,adni_4691
2016,"Cerebrospinal fluid tau, neurogranin, and neurofilament light in Alzheimer’s disease","N. Mattsson, P. S. Insel, S. Palmqvist, E. Portelius, H. Zetterberg, M. Weiner, K. Blennow, O. Hansson and I. Alzheimer's Disease Neuroimaging",Journal EMBO Mol Med;,adni_4692
2016,Plasma tau in Alzheimer disease,"N. Mattsson, H. Zetterberg, S. Janelidze, P. S. Insel, U. Andreasson, E. Stomrud, S. Palmqvist, D. Baker, C. A. Tan Hehir, A. Jeromin, D. Hanlon, L. Song, L. M. Shaw, J. Q. Trojanowski, M. W. Weiner, O. Hansson, K. Blennow and A. Investigators",Journal Neurology;,adni_4695
2016,Powerful and adaptive testing for multi-trait and multi-SNP associations 2 with GWAS and sequencing data,"J. Kim, Y. Zhang, W. Pan and I. Alzheimer's Disease Neuroimaging",Journal Genetics;,adni_4696
2016,Large-Margin Classification with Multiple Decision Rules,"P. K. Kimes, D. N. Hayes, J. S. Marron and Y. Liu",Journal Statistical Analysis and Data Mining: The ASA Data Science Journal;,adni_4697
2016,Graph-guided joint prediction of class label and clinical scores for the Alzheimer’s disease,"Yu G1, Liu Y1,2,3, Shen D4,5",Journal Brain Struct Funct;,adni_4699
2016,Multistage Grading of Amnestic Mild Cognitive Impairment: The Associated Brain Gray Matter Volume and Cognitive Behavior Characterization,"Yang C1, Sun X2, Tao W1, Li X1, Zhang J1, Jia J2, Chen K3, Zhang Z1",Journal Front Aging Neurosci.;,adni_4700
2016,Using the Disease State Fingerprint Tool for Differential Diagnosis of Frontotemporal Dementia and Alzheimer's Disease,"M. A. Munoz-Ruiz, A. Hall, J. Mattila, J. Koikkalainen, S. K. Herukka, M. Husso, T. Hanninen, R. Vanninen, Y. Liu, M. Hallikainen, J. Lotjonen, A. M. Remes, I. Alafuzoff, H. Soininen and P. Hartikainen",Journal Dement Geriatr Cogn Dis Extra;,adni_4701
2016,Regression models on Riemannian symmetric spaces,"E. Cornea, H. Zhu, P. Kim and J. G. Ibrahim",Journal J R Stat Soc Series B Stat Methodol;,adni_4702
2016,Primate‐specific miR‐603 is implicated in the risk and pathogenesis of Alzheimer’s disease,"Zhang C1, Lu J1, Liu B2, Cui Q3, Wang Y1,4","Journal Zhang C1, Lu J1, Liu B2, Cui Q3, Wang Y1,4;",adni_4704
2016,Bayesian model reveals latent atrophy factors with dissociable cognitive trajectories in Alzheimer’s disease,"X. Zhang, E. C. Mormino, N. Sun, R. A. Sperling, M. R. Sabuncu, B. T. Yeo and I. Alzheimer's Disease Neuroimaging",Journal Proc Natl Acad Sci U S A;,adni_4705
2016,Prediction of Progressive Mild Cognitive Impairment by Multi-Modal Neuroimaging Biomarkers.,"L. Xu, X. Wu, R. Li, K. Chen, Z. Long, J. Zhang, X. Guo, L. Yao and I. Alzheimer's Disease Neuroimaging",Journal J Alzheimers Dis;,adni_4707
2016,Benzodiazepine Use Attenuates Cortical β-Amyloid and is Not Associated with Progressive Cognitive Decline in Nondemented Elderly Adults: A Pilot Study Using F18-Florbetapir Positron Emission Tomography.,"J. K. Chung, S. Nakajima, S. Shinagawa, E. Plitman, M. M. Chakravarty, Y. Iwata, F. Caravaggio, B. G. Pollock, P. Gerretsen, A. Graff-Guerrero and I. Alzheimer's Disease Neuroimaging",Journal Am J Geriatr Psychiatry;,adni_4708
2016,Quantitative Neuroimaging Software for Clinical Assessment of Hippocampal Volumes on MR Imaging,"J. Ahdidan, C. A. Raji, E. A. DeYoe, J. Mathis, K. O. Noe, J. Rimestad, T. K. Kjeldsen, J. Mosegaard, J. T. Becker and O. Lopez",Journal J Alzheimers Dis;,adni_4709
2016,"Manual segmentation of the fornix, fimbria, and alveus on high-resolution 3T MRI: Application via fully-automated mapping of the human memory circuit white and grey matter in healthy and pathological aging","R. S. C. Amaral, M. T. M. Park, G. A. Devenyi, V. Lynn, J. Pipitone, J. Winterburn, S. Chavez, M. Schira, N. J. Lobaugh, A. N. Voineskos, J. C. Pruessner, M. M. Chakravarty and I. Alzheimer's Disease Neuroimaging",Journal Neuroimage;,adni_4710
2016,Amyloid status imputed from a multimodal classifier including structural MRI distinguishes progressors from nonprogressors in a mild Alzheimer's disease clinical trial cohort,"D. Tosun, Y. F. Chen, P. Yu, K. L. Sundell, J. Suhy, E. Siemers, A. J. Schwarz, M. W. Weiner and I. Alzheimer's Disease Neuroimaging",Journal Alzheimers Dement;,adni_4711
2016,Gene Prioritization for Imaging Genetics Studies Using Gene Ontology and a Stratified False Discovery Rate Approach,"S. Patel, M. T. Park, M. M. Chakravarty and J. Knight",Journal Front Neuroinform;,adni_4712
2016,Performance of Hippocampus Volumetry with FSL-FIRST for Prediction of Alzheimer's Disease Dementia in at Risk Subjects with Amnestic Mild Cognitive Impairment,"P. Suppa, H. Hampel, T. Kepp, C. Lange, L. Spies, J. B. Fiebach, B. Dubois, R. Buchert and I. Alzheimer's Disease Neuroimaging",Journal J Alzheimers Dis;,adni_4713
2016,PETPVE12: an SPM toolbox for Partial Volume Effects correction in brain PET – Application to amyloid imaging with AV45-PET,"G. Gonzalez-Escamilla, C. Lange, S. Teipel, R. Buchert, M. J. Grothe and I. Alzheimer's Disease Neuroimaging",Journal Neuroimage;,adni_4714
2016,Phantom criteria for qualification of brain FDG and amyloid PET across different cameras,"Y. Ikari, G. Akamatsu, T. Nishio, K. Ishii, K. Ito, T. Iwatsubo and M. Senda",Journal EJNMMI Phys;,adni_4715
2016,Subjective rating of executive functions in mild Alzheimer's disease,"J. Fogarty, E. Almklov, M. Borrie, J. Wells and R. M. Roth",Journal Aging Ment Health;,adni_4716
2016,Estimation of diagnostic accuracy of a combination of continuous biomarkers allowing for conditional dependence between the biomarkers and the imperfect reference-test,"L. Garcia Barrado, E. Coart and T. Burzykowski",Journal Biometrics;,adni_4717
2016,A dynamic tree-based registration could handle possible large deformations among MR brain images,"P. Zhang, G. Wu, Y. Gao, P. T. Yap and D. Shen",Journal Comput Med Imaging Graph;,adni_4718
2016,"Gradient nonlinearity calibration and correction for a compact, asymmetric magnetic resonance imaging gradient system","S. Tao, J. D. Trzasko, J. L. Gunter, P. T. Weavers, Y. Shu, J. Huston, S. K. Lee, E. T. Tan and M. A. Bernstein",Journal Phys Med Biol;,adni_4719
2016,Towards a Holistic Cortical Thickness Descriptor: Heat Kernel-Based Grey Matter Morphology Signatures,"G. Wang, Y. Wang and I. Alzheimer's Disease Neuroimaging",Journal Neuroimage;,adni_4720
2016,"Staging Alzheimer’s Disease Risk by Sequencing Brain Function and Structure, Cerebrospinal Fluid, and Cognition Biomarkers","G. Chen, H. Shu, G. Chen, D. B. Ward, P. G. Antuono, Z. Zhang and S. Li",Journal Journal of Alzheimer's Disease;,adni_4721
2016,Standardized Uptake Value Ratio-Independent Evaluation of Brain Amyloidosis,"A. Chincarini, F. Sensi, L. Rei, I. Bossert, S. Morbelli, U. P. Guerra, G. Frisoni, A. Padovani, F. Nobili and I. Alzheimer's Disease Neuroimaging",Journal J Alzheimers Dis;,adni_4722
2016,Genetic studies of plasma analytes identify novel potential biomarkers for several complex traits,"Y. Deming, J. Xia, Y. Cai, J. Lord, J. L. Del-Aguila, M. V. Fernandez, D. Carrell, K. Black, J. Budde and S. M. Ma",Journal Scientific reports;,adni_4723
2016,Topographical APOE ɛ4 Genotype Influence on Cerebral Metabolism in the Continuum of Alzheimer’s Disease: Amyloid Burden Adjusted Analysis,"H. Seo, S. H. Kim, H. Park, S.-H. Kang and I. L. Choo",Journal Journal of Alzheimer's Disease;,adni_4724
2016,Statistical shape analysis of subcortical structures using spectral matching,"M. Shakeri, H. Lombaert, A. N. Datta, N. Oser, L. Letourneau-Guillon, L. V. Lapointe, F. Martin, D. Malfait, A. Tucholka, S. Lippe, S. Kadoury and I. Alzheimer's Disease Neuroimaging",Journal Comput Med Imaging Graph;,adni_4725
2016,White matter hyperintensities are more highly associated with preclinical Alzheimer's disease than imaging and cognitive markers of neurodegeneration,"B. M. Kandel, B. B. Avants, J. C. Gee, C. T. McMillan, G. Erus, J. Doshi, C. Davatzikos and D. A. Wolk",Journal Alzheimers Dement (Amst);,adni_4726
2016,Inverse probability weighting estimation of the volume under the ROC surface in the presence of verification bias.,"Y. Zhang, T. A. Alonzo and I. Alzheimer's Disease Neuroimaging",Journal Biom J;,adni_4727
2016,The effect of the top 20 Alzheimer disease risk genes on gray-matter density and FDG PET brain metabolism,"E. Stage, T. Duran, S. L. Risacher, N. Goukasian, T. M. Do, J. D. West, H. Wilhalme, K. Nho, M. Phillips, D. Elashoff, A. J. Saykin and L. G. Apostolova",Journal Alzheimers Dement (Amst);,adni_4728
2016,Apolipoprotein E (APOE) genotype has dissociable effects on memory and attentional–executive network function in Alzheimer’s disease,"Wolk DA1, Das SR2, Mueller SG3, Weiner MW3, Yushkevich PA4; Alzheimer's Disease Neuroimaging Initiative.",Journal Neurobiol Aging;,adni_4729
2016,COMPASS: A computational model to predict changes in MMSE scores 24-months after initial assessment of Alzheimer’s disease,"F. Zhu, B. Panwar, H. H. Dodge, H. Li, B. M. Hampstead, R. L. Albin, H. L. Paulson and Y. Guan",Journal Sci Rep;,adni_4730
2016,Label-aligned multi-task feature learning for multimodal classification of Alzheimer's disease and mild cognitive impairment,"Zu C1, Jie B1,2, Liu M1, Chen S1, Shen D3,4, Zhang D5; Alzheimer’s Disease Neuroimaging Initiative",Journal Brain Imaging Behavior;,adni_4731
2016,"Association Between Anticholinergic Medication Use and Cognition, Brain Metabolism, and Brain Atrophy in Cognitively Normal Older Adults","S. L. Risacher, B. C. McDonald, E. F. Tallman, J. D. West, M. R. Farlow, F. W. Unverzagt, S. Gao, M. Boustani, P. K. Crane, R. C. Petersen, C. R. Jack, Jr., W. J. Jagust, P. S. Aisen, M. W. Weiner, A. J. Saykin and I. Alzheimer's Disease Neuroimaging",Journal JAMA Neurol;,adni_4732
2016,Association Between Genetic Traits for Immune-Mediated Diseases and Alzheimer Disease,"J. S. Yokoyama, Y. Wang, A. J. Schork, W. K. Thompson, C. M. Karch, C. Cruchaga, L. K. McEvoy, A. Witoelar, C. H. Chen, D. Holland, J. B. Brewer, A. Franke, W. P. Dillon, D. M. Wilson, P. Mukherjee, C. P. Hess, Z. Miller, L. W. Bonham, J. Shen, G. D. Rabinovici, H. J. Rosen, B. L. Miller, B. T. Hyman, G. D. Schellenberg, T. H. Karlsen, O. A. Andreassen, A. M. Dale and R. S. Desikan",Journal JAMA Neurol;,adni_4733
2016,Association of traumatic brain injury with subsequent neurological and psychiatric disease: a meta-analysis,"Crane PK1, Gibbons LE1, Dams-O'Connor K2, Trittschuh E3, Leverenz JB4, Keene CD5, Sonnen J6, Montine TJ7, Bennett DA8, Leurgans S8, Schneider JA9, Larson EB10",Journal JAMA Neurol;,adni_4734
2016,Asymptomatic Alzheimer disease: Defining resilience.,"T. J. Hohman, D. G. McLaren, E. C. Mormino, K. A. Gifford, D. J. Libon, A. L. Jefferson and I. Alzheimer's Disease Neuroimaging",Journal Neurology;,adni_4735
2016,Genetic Association of HLA Gene Variants with MRI Brain Structure in Alzheimer’s Disease,"Z. X. Wang, Y. Wan, L. Tan, J. Liu, H. F. Wang, F. R. Sun, M. S. Tan, C. C. Tan, T. Jiang, L. Tan, J. T. Yu and I. Alzheimer's Disease Neuroimaging",Journal Mol Neurobiol;,adni_4737
2016,Detection of Alzheimer’s disease at mild cognitive impairment and disease progression using autoantibodies as blood-based biomarkers,"C. A. DeMarshall, E. P. Nagele, A. Sarkar, N. K. Acharya, G. Godsey, E. L. Goldwaser, M. Kosciuk, U. Thayasivam, M. Han and B. Belinka","Journal Alzheimer's & Dementia: Diagnosis, Assessment & Disease Monitoring;",adni_4738
2016,CSF Aβ1–42 – an excellent but complicated Alzheimer's biomarker – a route to standardisation,"J. A. Kuhlmann, A. U., J. Pannee, M. Bjerke, E. Portelius, A. Leinenbach, T. Bittner, M. Korecka, R. G. Jenkins and Vanderstichele",Journal Clinica Chimica Acta;,adni_4739
2016,Impact of PICALM and CLU on hippocampal degeneration,"X. Yang, J. Li, B. Liu, Y. Li and T. Jiang",Journal Hum Brain Mapp;,adni_4740
2016,Does serum uric acid act as a modulator of cerebrospinal fluid Alzheimer's disease biomarker related cognitive decline?,"B. S. Ye, W. W. Lee, J. H. Ham, J. J. Lee, P. H. Lee and Y. H. Sohn",Journal Eur J Neurol;,adni_4741
2016,"L2, p-norm and sample constraint based feature selection and classification for AD diagnosis","M. Zhang, Y. Yang, H. Zhang, F. Shen and D. Zhang",Journal Neurocomputing;,adni_4742
2016,Spatial Patterns of Longitudinal Gray Matter Change as Predictors of Concurrent Cognitive Decline in Amyloid Positive Healthy Subjects,"M. A. Araque Caballero, S. Kloppel, M. Dichgans, M. Ewers and I. Alzheimer's Disease Neuroimaging",Journal J Alzheimers Dis;,adni_4743
2016,Metric Learning for Multi-atlas based Segmentation of Hippocampus,"H. Zhu, H. Cheng, X. Yang, Y. Fan and I. Alzheimer's Disease Neuroimaging",Journal Neuroinformatics;,adni_4744
2016,Cognitive reserve moderates the association between functional network anti-correlations and memory in MCI,"N. Franzmeier, K. Buerger, S. Teipel, Y. Stern, M. Dichgans, M. Ewers and I. Alzheimer's Disease Neuroimaging",Journal Neurobiol Aging;,adni_4745
2016,Amyloid negativity in patients with clinically diagnosed Alzheimer disease and MCI,"S. M. Landau, A. Horng, A. Fero, W. J. Jagust and I. Alzheimer's Disease Neuroimaging",Journal Neurology;,adni_4746
2016,A nonparametric approach for mild cognitive impairment to AD conversion prediction: Results on longitudinal data,"S. Minhas, A. Khanum, F. Riaz, A. Alvi and S. A. Khan",Journal IEEE journal of biomedical and health informatics;,adni_4747
2016,Prediction of Conversion from Mild Cognitive Impairment to Alzheimer’s Disease Using MRI and Structural Network Features,"R. Wei, C. Li, N. Fogelson and L. Li",Journal Frontiers in aging neuroscience;,adni_4748
2016,Older adults taking AT1-receptor blockers exhibit reduced cerebral amyloid retention,"D. A. Nation, J. Ho, B. Yew and I. Alzheimer's Disease Neuroimaging",Journal J Alzheimers Dis;,adni_4749
2016,Polygenic risk of Alzheimer disease is associated with early- and late-life processes,"E. C. Mormino, R. A. Sperling, A. J. Holmes, R. L. Buckner, P. L. De Jager, J. W. Smoller and M. R. Sabuncu",Journal Neurology;,adni_4750
2016,Sparse temporally dynamic resting-state functional connectivity networks for early MCI identification,"C. Y. Wee, S. Yang, P. T. Yap, D. Shen and I. Alzheimer's Disease Neuroimaging",Journal Brain Imaging Behav;,adni_4751
2016,Active Cigarette Smoking in Cognitively-Normal Elders and Probable Alzheimer's Disease is Associated with Elevated Cerebrospinal Fluid Oxidative Stress Biomarkers,"T. C. Durazzo, M. Korecka, J. Q. Trojanowski, M. W. Weiner, O. H. R, J. W. Ashford, L. M. Shaw and I. Alzheimer's Disease Neuroimaging",Journal J Alzheimers Dis;,adni_4753
2016,Impact of SORL1 Single Nucleotide Polymorphisms on Alzheimer’s Disease Cerebrospinal Fluid Markers,"R. H. Yin, J. Li, L. Tan, H. F. Wang, M. S. Tan, W. J. Yu, C. C. Tan, J. T. Yu, L. Tan and I. Alzheimer's Disease Neuroimaging",Journal Oncotarget;,adni_4754
2016,Crowdsourced estimation of cognitive decline and resilience in Alzheimer’s disease,"G. I. Allen, N. Amoroso, C. Anghel, V. Balagurusamy, C. J. Bare, D. Beaton, R. Bellotti, D. A. Bennett, K. L. Boehme, P. C. Boutros, L. Caberlotto, C. Caloian, F. Campbell, E. Chaibub Neto, Y. C. Chang, B. Chen, C. Y. Chen, T. Y. Chien, T. Clark, S. Das, C. Davatzikos, J. Deng, D. Dillenberger, R. J. Dobson, Q. Dong, J. Doshi, D. Duma, R. Errico, G. Erus, E. Everett, D. W. Fardo, S. H. Friend, H. Frohlich, J. Gan, P. St George-Hyslop, S. S. Ghosh, E. Glaab, R. C. Green, Y. Guan, M. Y. Hong, C. Huang, J. Hwang, J. Ibrahim, P. Inglese, A. Iyappan, Q. Jiang, Y. Katsumata, J. S. Kauwe, A. Klein, D. Kong, R. Krause, E. Lalonde, M. Lauria, E. Lee, X. Lin, Z. Liu, J. Livingstone, B. A. Logsdon, S. Lovestone, T. W. Ma, A. Malhotra, L. M. Mangravite, T. J. Maxwell, E. Merrill, J. Nagorski, A. Namasivayam, M. Narayan, M. Naz, S. J. Newhouse, T. C. Norman, R. N. Nurtdinov, Y. J. Oyang, Y. Pawitan, S. Peng, M. A. Peters, S. R. Piccolo, P. Praveen, C. Priami, V. Y. Sabelnykova, P. Senger, X. Shen, A. Simmons, A. Sotiras, G. Stolovitzky, S. Tangaro, A. Tateo, Y. A. Tung, N. J. Tustison, E. Varol, G. Vradenburg, M. W. Weiner, G. Xiao, L. Xie, Y. Xie, J. Xu, H. Yang, X. Zhan, Y. Zhou, F. Zhu, H. Zhu, S. Zhu and I. Alzheimer's Disease Neuroimaging",Journal Alzheimers Dement;,adni_4755
