paper_id,pub_year,title,doi,author_part,raw_citation
midus_doi_10_1016_j_jagp_2013_04_002,2014,Frequency of mentally stimulating activities modifies the relationship between cardiovascular reactivity and executive function in old age,10.1016/j.jagp.2013.04.002,"Lin, F., Heffner, K., Mapstone, M., Chen, D. G., & Porsteisson, A. ","Lin, F., Heffner, K., Mapstone, M., Chen, D. G., & Porsteisson, A. (2014). Frequency of mentally stimulating activities modifies the relationship between cardiovascular reactivity and executive function in old age. American Journal of Geriatric Psychiatry, 22(11), 1210-1221."
midus_doi_10_1016_j_psyneuen_2014_08_014,2014,Five-factor model personality traits and inflammatory markers: New data and a meta-analysis,10.1016/j.psyneuen.2014.08.014,"Luchetti, M., Barkley, J. M., Stephan, Y., Terracciano, A., & Sutin, A. R. ","Luchetti, M., Barkley, J. M., Stephan, Y., Terracciano, A., & Sutin, A. R. (2014). Five-factor model personality traits and inflammatory markers: New data and a meta-analysis. Psychoneuroendocrinology, 50, 181-193."
midus_doi_10_1002_ajim_22255,2014,"Race-based job discrimination, disparities in job control, and their joint effects on health",10.1002/ajim.22255,"Meyer, J. D. ","Meyer, J. D. (2014). Race-based job discrimination, disparities in job control, and their joint effects on health. American Journal of Industrial Medicine, 57(5), 587-595."
midus_doi_10_1016_j_sleep_2013_08_784,2014,Associations of self-reported and actigraphy-assessed sleep characteristics with body mass index and waist circumference in adults: Moderation by gender,10.1016/j.sleep.2013.08.784,"Mezick, E. J., Wing, R. R., & McCaffery, J. M. ","Mezick, E. J., Wing, R. R., & McCaffery, J. M. (2014). Associations of self-reported and actigraphy-assessed sleep characteristics with body mass index and waist circumference in adults: Moderation by gender. Sleep Medicine, 15(1), 64-70."
midus_doi_10_1007_s00198_013_2602_4,2014,"Marital histories, marital support, and bone density: Findings from the Midlife in the United States study",10.1007/s00198-013-2602-4,"Miller-Martinez, D., Seeman, T., Karlamangla, A. S., Greendale, G. A., Binkley, N., & Crandall, C. J. ","Miller-Martinez, D., Seeman, T., Karlamangla, A. S., Greendale, G. A., Binkley, N., & Crandall, C. J. (2014). Marital histories, marital support, and bone density: Findings from the Midlife in the United States study. Osteoporosis International, 25(4), 1327-1335."
midus_doi_10_1210_jc_2013_3908,2014,Multi-system dysregulation and bone strength: Finding from the Study of Midlife in the United States,10.1210/jc.2013-3908,"Mori, T., Karlamangla, A. S., Merkin, S. S., Crandall, C. J., Binkley, N., Greendale, G. A., & Seeman, T. E. ","Mori, T., Karlamangla, A. S., Merkin, S. S., Crandall, C. J., Binkley, N., Greendale, G. A., & Seeman, T. E. (2014). Multi-system dysregulation and bone strength: Finding from the Study of Midlife in the United States. Journal of Clinical Endocrinology and Metabolism, 99(5), 1843-1851."
midus_doi_10_1016_j_socscimed_2013_11_026_,2014,"Does childhood misfortune raise the risk of acute myocardial infarction in adulthood? Social Science & Medicine, 104, 133-141",10.1016/j.socscimed.2013.11.026.,"Morton, P. M., Mustillo, S. A., & Ferraro, K. F. ","Morton, P. M., Mustillo, S. A., & Ferraro, K. F. (2014). Does childhood misfortune raise the risk of acute myocardial infarction in adulthood? Social Science & Medicine, 104, 133-141."
midus_doi_10_1007_s10902_013_9460_9,2014,Self-related and other-related pathways to subjective well-being in Japan and the United States,10.1007/s10902-013-9460-9,"Novin, S., Tso, I. F., & Konrath, S. H. ","Novin, S., Tso, I. F., & Konrath, S. H. (2014). Self-related and other-related pathways to subjective well-being in Japan and the United States. Journal of Happiness Studies, 15(5), 995-1014."
midus_doi_10_1037_hea0000074,2014,Precancer risk perceptions predict postcancer subjective well-being,10.1037/hea0000074,"Persoskie, A., Ferrer, R. A., Nelson, W. L., & Klein, W. M. P. ","Persoskie, A., Ferrer, R. A., Nelson, W. L., & Klein, W. M. P. (2014). Precancer risk perceptions predict postcancer subjective well-being. Health Psychology, 33(9), 1023-1032."
midus_doi_10_1093_geront_gnt074,2014,Suitability of public use secondary data sets to study multiple activities,10.1093/geront/gnt074,"Putnam, M., Morrow-Howell, N., Inoue, M., Greenfield, J. C., Chen, H., & Lee, Y. ","Putnam, M., Morrow-Howell, N., Inoue, M., Greenfield, J. C., Chen, H., & Lee, Y. (2014). Suitability of public use secondary data sets to study multiple activities. Gerontologist, 54(5), 818-829."
midus_doi_10_1080_00222216_2014_11950338,2014,Using the dynamic model of affect (DMA) to examine leisure time as a stress coping resource: Taking into account stress severity and gender difference,10.1080/00222216.2014.11950338,"Qian, X. L., Yarnal, C. M., & Almeida, D. ","Qian, X. L., Yarnal, C. M., & Almeida, D. (2014). Using the dynamic model of affect (DMA) to examine leisure time as a stress coping resource: Taking into account stress severity and gender difference. Journal of Leisure Research, 46(4), 483-505."
midus_doi_10_1080_01490400_2014_860782,2014,Is leisure time availability associated with more or less severe daily stressors? An examination using eight-day diary data,10.1080/01490400.2014.860782,"Qian, X. L., Yarnal, C., & Almeida, D. ","Qian, X. L., Yarnal, C., & Almeida, D. (2014). Is leisure time availability associated with more or less severe daily stressors? An examination using eight-day diary data. Leisure Sciences, 36(1), 35-51."
midus_doi_10_1080_00222216_2014_11950315,2014,Does leisure time moderate or mediate the effect of daily stress on positive affect? An examination using eight-day diary data,10.1080/00222216.2014.11950315,"Qian, X., Yarnal, C., & Almeida, D. ","Qian, X., Yarnal, C., & Almeida, D. (2014). Does leisure time moderate or mediate the effect of daily stress on positive affect? An examination using eight-day diary data. Journal of Leisure Research, 46(1), 106-124."
midus_doi_10_5334_ohd_ai,2014,The Midlife in the United States (MIDUS) series: A national longitudinal study of health and well-being,10.5334/ohd.ai,"Radler, B. T. ","Radler, B. T. (2014). The Midlife in the United States (MIDUS) series: A national longitudinal study of health and well-being. Open Health Data, 2(1), Article e3."
midus_doi_10_1159_000353263,2014,Psychological well-being revisited: Advances in the science and practice of eudaimonia,10.1159/000353263,"Ryff, C. D. ","Ryff, C. D. (2014). Psychological well-being revisited: Advances in the science and practice of eudaimonia. Psychotherapy and Psychosomatics, 83(1), 10-28."
midus_doi_10_1080_14330237_2014_904098,2014,Self-realisation and meaning making in the face of adversity: A eudaimonic approach to human resilience,10.1080/14330237.2014.904098,"Ryff, C. D. ","Ryff, C. D. (2014). Self-realisation and meaning making in the face of adversity: A eudaimonic approach to human resilience. Journal of Psychology in Africa, 24(1), 1-12."
midus_doi_10_1007_978_94_017_8669_0,2014,Culture and the promotion of well-being in East and West: Understanding varieties of attunement to the surrounding context,10.1007/978-94-017-8669-0,"Ryff, C. D., Love, G. D., Miyamoto, Y., Markus, H. R., Curhan, K. B., Kitayama, S., Park, J., Kawakami, N., Kan, C., & Karasawa, M. ","Ryff, C. D., Love, G. D., Miyamoto, Y., Markus, H. R., Curhan, K. B., Kitayama, S., Park, J., Kawakami, N., Kan, C., & Karasawa, M. (2014). Culture and the promotion of well-being in East and West: Understanding varieties of attunement to the surrounding context. In G. A. Fava & C. Ruini (Eds.), Increasing psychological well-being in clinical and education settings: Interventions and cultural contexts. New York, Springer."
midus_doi_10_1177_2167702613498727,2014,Marital dissolution and major depression in midlife: A propensity score analysis,10.1177/2167702613498727,"Sbarra, D. A., Emery, R. E., Beam, C. R., & Ocker, B. L. ","Sbarra, D. A., Emery, R. E., Beam, C. R., & Ocker, B. L. (2014). Marital dissolution and major depression in midlife: A propensity score analysis. Clinical Psychological Science, 2(3), 249-257."
midus_doi_10_1016_j_chiabu_2013_08_003,2014,"Child maltreatment and adult health in a national sample: Heterogeneous relational contexts, divergent effects? Child Abuse & Neglect, 38(3), 395-406",10.1016/j.chiabu.2013.08.003,"Schafer, M. H., Morton, P. M., & Ferraro, K. F. ","Schafer, M. H., Morton, P. M., & Ferraro, K. F. (2014). Child maltreatment and adult health in a national sample: Heterogeneous relational contexts, divergent effects? Child Abuse & Neglect, 38(3), 395-406."
midus_doi_10_1097_psy_0000000000000072,2014,From childhood trauma to elevated C-reactive protein in adulthood: The role of anxiety and emotional eating,10.1097/psy.0000000000000072,"Schrepf, A., Markon, K., & Lutgendorf, S. K. ","Schrepf, A., Markon, K., & Lutgendorf, S. K. (2014). From childhood trauma to elevated C-reactive protein in adulthood: The role of anxiety and emotional eating. Psychosomatic Medicine, 76(5), 327-336."
midus_doi_10_1016_j_jad_2014_04_015,2014,"A genetically informed test of cholesterol levels and self-control, depressive symptoms, antisocial behavior, and neuroticism",10.1016/j.jad.2014.04.015,"Schwartz, J. A., Rowland, M. W., & Beaver, K. M. ","Schwartz, J. A., Rowland, M. W., & Beaver, K. M. (2014). A genetically informed test of cholesterol levels and self-control, depressive symptoms, antisocial behavior, and neuroticism. Journal of Affective Disorders, 164, 139-147."
midus_doi_10_1037_a0037282,2014,"Age, stress, and emotional complexity: Results from two studies of daily experiences",10.1037/a0037282,"Scott, S. B., Sliwinski, M. J., Mogle, J. A., & Almeida, D. M. ","Scott, S. B., Sliwinski, M. J., Mogle, J. A., & Almeida, D. M. (2014). Age, stress, and emotional complexity: Results from two studies of daily experiences. Psychology and Aging, 29(3), 577-587."
midus_doi_10_1016_j_socscimed_2014_08_002,2014,"Social status and biological dysregulation: The ""status syndrome"" and allostatic load",10.1016/j.socscimed.2014.08.002,"Seeman, M., Stein Merkin, S., Karlamangla, A., Koretz, B., & Seeman, T. ","Seeman, M., Stein Merkin, S., Karlamangla, A., Koretz, B., & Seeman, T. (2014). Social status and biological dysregulation: The ""status syndrome"" and allostatic load. Social Science & Medicine, 118, 143-151."
midus_doi_10_1037_fsh0000049,2014,Health and well-being in midlife parents of children with special health needs,10.1037/fsh0000049,"Smith, A. M., & Grzywacz, J. G. ","Smith, A. M., & Grzywacz, J. G. (2014). Health and well-being in midlife parents of children with special health needs. Families, Systems, & Health, 32(3), 303-312."
midus_doi_10_1177_1359105312468193,2014,Allostatic load in parents of children with developmental disorders: Moderating influence of positive affect,10.1177/1359105312468193,"Song, J., Mailick, M. R., Ryff, C. D., Coe, C. L., Greenberg, J. S., & Hong, J. ","Song, J., Mailick, M. R., Ryff, C. D., Coe, C. L., Greenberg, J. S., & Hong, J. (2014). Allostatic load in parents of children with developmental disorders: Moderating influence of positive affect. Journal of Health Psychology, 19(2), 262-272."
midus_doi_10_1037_a0030725,2014,Genetic strategies for probing conscientiousness and its relationship to aging,10.1037/a0030725,"South, S. C., & Krueger, R. F. ","South, S. C., & Krueger, R. F. (2014). Genetic strategies for probing conscientiousness and its relationship to aging. Developmental Psychology, 50(5), 1362-1376."
midus_doi_10_1002_jbmr_2083,2014,Insulin resistance and bone strength,10.1002/jbmr.2083,"Srikanthan, P., Crandall, C. J., Miller-Martinez, D., Seeman, T. E., Greendale, G. A., Binkley, N., & Karlamangla, A. S. ","Srikanthan, P., Crandall, C. J., Miller-Martinez, D., Seeman, T. E., Greendale, G. A., Binkley, N., & Karlamangla, A. S. (2014). Insulin resistance and bone strength. Findings from the study of Midlife in the United States. Journal of Bone and Mineral Research, 9(4), 796-803."
midus_doi_10_1111_bjop_12056,2014,"Association of Personality with Physical, Social, and Mental Activities Across the Lifespan: Findings from US and French Samples",10.1111/bjop.12056,"Stephan, Y., Boiche, J., Canada, B., & Terracciano, A. ","Stephan, Y., Boiche, J., Canada, B., & Terracciano, A. (2014). Association of Personality with Physical, Social, and Mental Activities Across the Lifespan: Findings from US and French Samples. British Journal of Psychology, 105(4), 564-580."
midus_doi_10_1016_j_jagp_2013_03_007,2014,Subjective age and cognitive functioning: A 10-year prospective study,10.1016/j.jagp.2013.03.007,"Stephan, Y., Caudroit, J., Jaconelli, A., & Terracciano, A. ","Stephan, Y., Caudroit, J., Jaconelli, A., & Terracciano, A. (2014). Subjective age and cognitive functioning: A 10-year prospective study. The American Journal of Geriatric Psychiatry, 22(11), 1180-1187."
midus_doi_10_1016_j_jrp_2013_12_003,2014,Physical activity and personality development across adulthood and old age: Evidence from two longitudinal studies,10.1016/j.jrp.2013.12.003,"Stephan, Y., Sutin, A. R., & Terracciano, A. ","Stephan, Y., Sutin, A. R., & Terracciano, A. (2014). Physical activity and personality development across adulthood and old age: Evidence from two longitudinal studies. Journal of Research in Personality, 49, 1-7."
midus_doi_10_1016_j_jad_2014_07_014,2014,Secondhand smoke exposure across the life course and the risk of adult-onset depression and anxiety disorder,10.1016/j.jad.2014.07.014,"Taha, F., & Goodwin, R. D. ","Taha, F., & Goodwin, R. D. (2014). Secondhand smoke exposure across the life course and the risk of adult-onset depression and anxiety disorder. Journal of Affective Disorders, 168, 367-372."
midus_doi_10_1016_j_chiabu_2014_10_022,2014,Childhood maltreatment and the persistence of smoking: A longitudinal study among adults in the US,10.1016/j.chiabu.2014.10.022,"Taha, F., Galea, S., Hien, D., & Goodwin, R. D. ","Taha, F., Galea, S., Hien, D., & Goodwin, R. D. (2014). Childhood maltreatment and the persistence of smoking: A longitudinal study among adults in the US. Child Abuse & Neglect, 38(12), 1995-2006."
midus_doi_10_1016_j_genhosppsych_2014_07_005,2014,Anxiety disorders and risk of self-reported ulcer: A 10- year longitudinal study among US adults,10.1016/j.genhosppsych.2014.07.005,"Taha, F., Lipsitz, J. D., Galea, S., Demmer, R. T., Talley, N. J., & Goodwin, R. D. ","Taha, F., Lipsitz, J. D., Galea, S., Demmer, R. T., Talley, N. J., & Goodwin, R. D. (2014). Anxiety disorders and risk of self-reported ulcer: A 10- year longitudinal study among US adults. General Hospital Psychiatry, 36(6), 674-679."
