paper_id,publication_id,title,pub_year,doi,author_source,author_list,n_authors
edshare_publication-H4UVSKSN,publication-H4UVSKSN,Enrollment in Postsecondary Education of 1980 and 1982 High School Graduates,1988,NA,listing,Carroll CD,1
edshare_publication-HKTM2J4W,publication-HKTM2J4W,The Influence of Student Aid on Persistence,1989,NA,listing,St. John EP,1
edshare_publication-HWN93B32,publication-HWN93B32,Secondary School Teachers' Opinions: Public and Private Schools (NCES-88-102),1998,NA,listing,Miles McMillen M,1
edshare_publication-HZ96IPPA,publication-HZ96IPPA,Dropouts from Nursing Education: Path Analysis of a National Sample,1980,NA,listing,Munro BH,1
edshare_publication-IDCMC7TT,publication-IDCMC7TT,Choose a Logical Structure for Your Research,2017,NA,listing,Spickard JV,1
edshare_publication-ITA8MAU4,publication-ITA8MAU4,Academic Preparation in High School and Gendered Exposure to Economic Insecurity at Midlife,2019,NA,listing,Bosky A,1
edshare_publication-IWM3KZ2S,publication-IWM3KZ2S,Who Drops Out of High School? Findings from High School and Beyond,1987,NA,listing,Barro SM,1
edshare_publication-J2TV774M,publication-J2TV774M,"The New College Course Map and Transcript Files: Changes in Course-Taking and Achievement, 1972-1993. Second Edition",1999,NA,listing,Adelman C,1
edshare_publication-J5JIWZ9J,publication-J5JIWZ9J,"The Empirical Curriculum: Changes in Postsecondary Course-Taking, 1972-2000",2004,NA,listing,Adelman C,1
edshare_publication-JDILMFWW,publication-JDILMFWW,Integrating Federal Statistics on Children: Report of a Workshop,1995,NA,listing,Institute of Medicine and National Research Council,1
edshare_publication-JEZQ8V8M,publication-JEZQ8V8M,"High School and Beyond, 1980: Sophomore and Senior Cohort Second Follow-Up (1984): Administrator and Teacher Survey (ICPSR 8443)",2001,NA,listing,Inter-university Consortium for Political and Social Research,1
edshare_publication-JEZSJZ5N,publication-JEZSJZ5N,The Script of Life in Modern Society : Entry into Adulthood in a Changing World,1989,NA,listing,Buchmann M,1
edshare_publication-JLI4CUFR,publication-JLI4CUFR,"Student Progress in College: NLS-72 Postsecondary Education Transcript Study, 1984. Survey Report",1989,NA,listing,Knepper PR,1
edshare_publication-JSAKN77G,publication-JSAKN77G,The Educational Progress of Women (NCES 96-768),1995,NA,listing,Smith T,1
edshare_publication-JTHI45RF,publication-JTHI45RF,Testing Kohn's Self-Reliance Hypothesis Among High School Adolescents,1986,NA,listing,Davis RA,1
edshare_publication-JTVD746R,publication-JTVD746R,A Classification of Secondary School Courses. Project Summary Report (NCES 82-243),1982,NA,listing,National Center for Education Statistics,1
edshare_publication-JU7LBACH,publication-JU7LBACH,Immigrant Generations : Results from High School to Midlife,2020,NA,listing,Lybbert E,1
edshare_publication-K4FG6RMN,publication-K4FG6RMN,"A Needs Analysis of Training Data: What Do We Want, What Do We Have, Can We Ever Get It?",1998,NA,listing,Lynch LM,1
edshare_publication-K877Y3KY,publication-K877Y3KY,Choices and Consequences: Contemporary Policy Issues in Education,1994,NA,listing,Ehrenberg RG,1
edshare_publication-K9BPG875,publication-K9BPG875,Participation in High School Extracurricular Activities: Investigating School Effect,1999,NA,listing,McNeal Jr RB,1
edshare_publication-KA5D83Y2,publication-KA5D83Y2,"How Computers Have Changed the Wage Structure: Evidence from Microdata, 1984-89",1991,NA,listing,Krueger AB,1
edshare_publication-KFGZXDA5,publication-KFGZXDA5,Adult Literacy (NCES 95-721),1995,NA,listing,National Center for Education Statistics,1
edshare_publication-KNCMGASZ,publication-KNCMGASZ,Employment Experiences: How Do High School Dropouts Compare with Completers? (NCES 90-486),1990,NA,listing,Kopka TLC,1
edshare_publication-KQRSC5T3,publication-KQRSC5T3,Maternal Influences on Adolescent Family Formation,1986,NA,listing,Hogan DP,1
edshare_publication-KSH976YT,publication-KSH976YT,"NLS-72-Postsecondary Education Transcript Files. Data User's Manual for Revised Transcript, Term, and Course Files. Supplementary Addendum (NCES 1992-354)",1992,NA,listing,Adelman C,1
edshare_publication-KY2E4B8I,publication-KY2E4B8I,Has Curriculum Closed the Test Score Gap in Math?,2004,NA,listing,Rose H,1
edshare_publication-KZQEJ5TN,publication-KZQEJ5TN,Migration Selectivity and Early Adult Attainments,1986,NA,listing,Lyson TA,1
edshare_publication-L5IDDJFU,publication-L5IDDJFU,"National Longitudinal Study Of The High School Class Of 1972 Sample Design Efficiency Study: Effects Of Stratification, Clustering, And Unequal Weighting On The Variances Of NLS Statistics (NCES 77258)",1977,NA,listing,Fetters WB,1
edshare_publication-L8EZQGU9,publication-L8EZQGU9,Access Achievement Completion and 'Milling Around' in Postsecondary Vocational Education,1989,NA,listing,Grubb WN,1
edshare_publication-LZ4NYMAD,publication-LZ4NYMAD,"Principal Indicators of Student Academic Histories in Postsecondary Education, 1972-2000",2004,NA,listing,Adelman C,1
edshare_publication-M9X6PKN4,publication-M9X6PKN4,"High School and Beyond: Twins and Siblings' File Users' Manual, User's Manual for Teacher Comment File, Friends File Users' Manual",1982,NA,listing,National Center for Education Statistics,1
edshare_publication-MAMBUTHZ,publication-MAMBUTHZ,Mobility Aspirations of Black Adolescents: A Comparison of Males and Females,1981,NA,listing,Dawkins MP,1
edshare_publication-MFWKL8NC,publication-MFWKL8NC,High School Dropouts: A Closer Examination of School Effects,1997,NA,listing,McNeal Jr RB,1
edshare_publication-MKWKXFZ2,publication-MKWKXFZ2,High School and Beyond Course Offerings and Course Enrollments Survey (1982). Data File User's Manual. Contractor Report. (NCES 1984-206),1984,NA,listing,Jones C,1
edshare_publication-MMFKEFU4,publication-MMFKEFU4,Minority Student Issues: Racial/Ethnic Data Collected by the National Center for Education Statistics Since 1969,1989,NA,listing,Black M,1
edshare_publication-MQUU563P,publication-MQUU563P,Three Essays on Education and Labor Market Outcomes of High School Experiences,2022,NA,listing,Arthur AN,1
edshare_publication-N8XR532H,publication-N8XR532H,Personality and Personal Construct Constriction: A Secondary Analysis,1987,NA,listing,Chambers WV,1
edshare_publication-NDJASPYQ,publication-NDJASPYQ,Is There a Grandma in the House?,1995,NA,listing,Klitsch M,1
edshare_publication-NN34VAJM,publication-NN34VAJM,"Trends in Postsecondary Credit Production, 1972 and 1980 High School Graduates. Survey Report. (NCES 90-351)",1990,NA,listing,Knepper P,1
edshare_publication-NT6WW4VV,publication-NT6WW4VV,Modeling Change in Large-Scale Longitudinal Studies of Educational Growth: Four Decades of Contributions to the Assessment of Educational Growth,2017,NA,listing,Rock DA,1
edshare_publication-P23PEF44,publication-P23PEF44,Postsecondary Institutions Offering Vocational/Technical Programs: Analysis Findings from High School Beyond (1980-1986) (CS 88-432),1988,NA,listing,Carroll CD,1
edshare_publication-PDIRZ4SQ,publication-PDIRZ4SQ,"A College Course Map: Taxonomy and Transcript Data. Based on the Postsecondary Records, 1972-1984 of the High School Class of 1972. Second Edition. (NCES 1990-527)",1990,NA,listing,Adelman C,1
edshare_publication-PXPUPJJP,publication-PXPUPJJP,Merging Data from Two Data Bases Without Common Members - A Proposal NLS,1992,NA,listing,Hilton TL,1
edshare_publication-Q32IDTGY,publication-Q32IDTGY,Determinants of Part-Time Work of High School Seniors,1986,NA,listing,Hotchkiss L,1
edshare_publication-QMDDRXY4,publication-QMDDRXY4,Investigating the Relationship Between Social Class and Academic Achievement in Public and Catholic Schools: The Role of the Academic Organization of the School,1985,NA,listing,Lee VE,1
edshare_publication-QS829QHN,publication-QS829QHN,"High School and Beyond, 1980: A Longitudinal Survey of Students in the United States. Vol. II",2001,NA,listing,Inter-university Consortium for Political and Social Research,1
edshare_publication-QXPZJJ4F,publication-QXPZJJ4F,Are There Civic Returns to Education?,2003,NA,listing,Dee TS,1
edshare_publication-QYNTVD2E,publication-QYNTVD2E,The Changing Contours of the Teaching Profession,1990,NA,listing,Heyns B,1
edshare_publication-R9NREN2R,publication-R9NREN2R,The Educational Progress of Hispanic Students (NCES 95-767),1995,NA,listing,Smith T,1
edshare_publication-RGDMMJBV,publication-RGDMMJBV,High School Students Ten Years After 'A Nation at Risk' (NCES 95-764),1995,NA,listing,Smith T,1
edshare_publication-RGLYN7FN,publication-RGLYN7FN,The Educational Progress of Black Students,1995,NA,listing,Smith TM,1
edshare_publication-RGSMQXT9,publication-RGSMQXT9,Twenty Two Years of Survey Research at the Research Triangle Institute:: 1959-1980,1981,NA,listing,Bayless DL,1
edshare_publication-RJVDJDQT,publication-RJVDJDQT,Raising Standards: The Effects of High School Math and Science Courses on Future Earnings,1998,NA,listing,Chaplin DD,1
edshare_publication-RMW8JF9A,publication-RMW8JF9A,"The Math/Reading Gap among Asian American Students: A Function of Nativity, Mother Tongue, and SES",1985,NA,listing,So AY,1
edshare_publication-RPBZR7VP,publication-RPBZR7VP,The Invisible Black Woman in the Title IX Shuffle: An Empirical Analysis and Critical Examination of Gender Equity Policy in Assessing Access and Participation of Black and White High School Girls in Interscholastic Sports,2009,NA,listing,Pickett MW,1
edshare_publication-RZZNV96S,publication-RZZNV96S,Trends in High School Vocational/Technical Coursetaking: 1982-1998,2003,NA,listing,Levesque K,1
edshare_publication-S5NWNAK8,publication-S5NWNAK8,High School Dropouts: Descriptive Information from High School and Beyond,1983,NA,listing,Peng SS,1
edshare_publication-T49KR67Z,publication-T49KR67Z,National Longitudinal Study of the High School Class of 1972. Counselor Questionnaire,1972,NA,listing,Service ET,1
edshare_publication-TIPA8T32,publication-TIPA8T32,A Vision and Roadmap for Education Statistics,2022,NA,listing,National Academies of Sciences EAM,1
edshare_publication-TWT7QPGS,publication-TWT7QPGS,A Vocational Re-Evaluation of the Base Year Survey of the High School Class of 1972; Part 1: Selected Characteristics of the Class of 1972. Final Report,1974,NA,listing,Creech FR,1
edshare_publication-TXMCDN2F,publication-TXMCDN2F,Intergenerational Resource Transfers Across Disrupted Households: Absent Fathers' Contributions to the Well-Being of Their Children,1992,NA,listing,Teachman JD,1
edshare_publication-U398GFSK,publication-U398GFSK,"The Contradictory College: The Conflicting Origins, Impacts, and Futures of the Community College",1994,NA,listing,Dougherty KJ,1
edshare_publication-UQAYMVLJ,publication-UQAYMVLJ,"Documentation for the Restricted-Use NCES-Barron's Admissions Competitiveness Index Data Files:1972, 1982, 1992, 2004, and 2008 (NCES 2010330)",2009,NA,listing,Schmitt CM,1
edshare_publication-UX7KUIX4,publication-UX7KUIX4,Residual Effects of Self-Help Aid on the Lives of College Graduates,1979,NA,listing,Sanford TR,1
edshare_publication-UYTWYS28,publication-UYTWYS28,What Has Changed and What Has Not,2003,NA,listing,Hoxby CM,1
edshare_publication-VHBPMW5I,publication-VHBPMW5I,"National Longitudinal Study of the High School Class of 1972 Sample Design Efficiency Study: Effects of Stratification, Clustering, and Unequal Weighting on the Variances of NLS Statistics (NCES 77-258)",1977,NA,listing,National Center for Education Statistics,1
edshare_publication-VKRU66HD,publication-VKRU66HD,Mathematics and Science Course-Taking Patterns (NCES 94-672),1994,NA,listing,Snyder TD,1
edshare_publication-VMR9VRMZ,publication-VMR9VRMZ,Political Socialization or Selection? Adolescent Extracurricular Participation and Political Activity in Early Adulthood,1999,NA,listing,Glanville JL,1
edshare_publication-VQU6E23K,publication-VQU6E23K,The Changing Role of Family Income in College Selection and Beyond,2023,NA,listing,Leukhina O,1
edshare_publication-VTDUMI7K,publication-VTDUMI7K,Postsecondary Education Plans and Choices: Review of the Literature and Design for Analysis of the Parents Data (NCES 83-200),1980,NA,listing,Rosenfeld RA,1
edshare_publication-VXBUJTCR,publication-VXBUJTCR,A Longitudinal Analysis of Variations in Mobility Goals Across Race-Sex Groups,1986,NA,listing,Dawkins MP,1
edshare_publication-VYR2WT7J,publication-VYR2WT7J,Race and the Educational Disparities in Midlife Bankruptcy Filings,2020,NA,listing,Duncombe A,1
edshare_publication-VZC3LYIR,publication-VZC3LYIR,Light and Shadows on College Athletes: College Transcripts and Labor Market History,1990,NA,listing,Adelman C,1
edshare_publication-W3ZM9Z4L,publication-W3ZM9Z4L,National Longitudinal Study of the High School Class of 1972. Third Follow-Up Questionnaire Data File [machine-readable data file],1976,NA,listing,"National Center for Education Statistics, Washington D. C",1
edshare_publication-W826KW2N,publication-W826KW2N,Drawing Educational Implications for Multiple Data Bases NLS HS&B NAEP SAT,1992,NA,listing,Turnbull WW,1
edshare_publication-W8LERDWC,publication-W8LERDWC,Cultural Literacies in the College Curriculum: The Record of a Generation,1989,NA,listing,Adelman C,1
edshare_publication-WQ3YBGYW,publication-WQ3YBGYW,What College Dropout and Dropin Rates Tell Us,1981,NA,listing,Kolstad AJ,1
edshare_publication-X3XRXW6K,publication-X3XRXW6K,Education Attracts Fewer Academically High Achieving Young Women.,1982,NA,listing,Peng SS,1
edshare_publication-X77LAIHJ,publication-X77LAIHJ,Data Needs for School Policy in the Next Decade,1985,NA,listing,Coleman JS,1
edshare_publication-XGY9T529,publication-XGY9T529,National Longitudinal Study of the High School Class of 1972 (NLS:72),2011,NA,listing,National Center for Education Statistics,1
edshare_publication-XJLCH3BR,publication-XJLCH3BR,Group-Average Observables as Controls for Sorting on Unobservables When Estimating Group Treatment Effects: the Case of School and Neighborhood Effects,2014,NA,listing,Altonji JG,1
edshare_publication-XUZEP2RG,publication-XUZEP2RG,"The New College Course Map and Transcript Files: Changes in Course-Taking and Achievement, 1972-1993. Based on the Postsecondary Records from Two National Longitudinal Studies (NCES 1995-8001)",1995,NA,listing,Adelman C,1
edshare_publication-XWDGJEPI,publication-XWDGJEPI,"Educational Expectations of Students and Their Teachers, Degree Attainment, and Labor Market Outcomes in Midlife",2023,NA,listing,Hung YL,1
edshare_publication-YGHDMKBV,publication-YGHDMKBV,"Race, Class, Gender, and College Completion: The 1980 High School Senior Cohort",2000,NA,listing,Frehill LM,1
edshare_publication-YJ8Z5P65,publication-YJ8Z5P65,The Postsecondary Vocational Education of 1980 High School Seniors: The Two-Year Associate of Arts Degree. (CS 89-610),1989,NA,listing,West J,1
edshare_publication-YK2VHTF3,publication-YK2VHTF3,High School Course Grade Standards. National Center for Education Statistics Bulletin,1984,NA,listing,National Center for Education Statistics,1
edshare_publication-YK728ZER,publication-YK728ZER,Union Begun in Legal Marriage Is More Stable than Any Other,1992,NA,listing,Klitsch M,1
edshare_publication-YL7ZSQBG,publication-YL7ZSQBG,High School and Beyond: User's Manual for Teacher Comment File,1982,NA,listing,National Center for Education statistics,1
edshare_publication-YMJ6R9ZV,publication-YMJ6R9ZV,Lessons of a Generation: Education and Work in the Lives of the High School Class of 1972,1994,NA,listing,Adelman C,1
edshare_publication-YQQG2A77,publication-YQQG2A77,"Non-Production Benefits of Education: Crime, Health, and Good Citizenship",2011,NA,listing,Lochner L,1
edshare_publication-YVHCXUW3,publication-YVHCXUW3,"National Longitudinal Study of the High School Class of 1972: First Followup Survey Design, Instrument Preparation, Data Collection and File Development (NCES 77-262)",1977,NA,listing,Tabler K,1
